datetime,membership,bike_id,checkout_id,checkin_id,duration
01-09-2018 12:43:36,year,311,3660,2822,5
01-09-2018 12:43:40,year,1851,2497,2547,12
01-09-2018 12:44:10,year,343,2497,2547,11
01-09-2018 12:44:32,day,177,2539,2539,57
01-09-2018 12:45:07,weekend,254,2568,3684,31
01-09-2018 12:46:00,weekend,373,2568,3684,30
01-09-2018 12:49:00,day,951,3687,2502,45
01-09-2018 12:50:17,year,409,2542,2542,8
01-09-2018 12:52:54,day,560,2565,3513,42
01-09-2018 12:54:14,nan,3025,3685,2565,18
01-09-2018 12:54:17,nan,856,3685,2539,12
01-09-2018 12:55:54,nan,669,3685,2539,11
01-09-2018 13:02:46,weekend,3281,2498,2498,26
01-09-2018 13:07:26,nan,116,2539,2539,0
01-09-2018 13:07:28,nan,116,2539,2539,0
01-09-2018 13:07:40,nan,157,2539,2539,0
01-09-2018 13:07:52,nan,2048,2539,2539,1
01-09-2018 13:08:12,nan,348,2539,2539,0
01-09-2018 13:09:50,year,2828,2547,2562,10
01-09-2018 13:13:35,nan,344,2565,2565,0
01-09-2018 13:13:48,year,35,2495,2567,5
01-09-2018 13:14:43,month,2204,2496,2552,7
01-09-2018 13:15:24,weekend,1851,2547,3685,22
01-09-2018 13:15:44,weekend,348,2539,2502,7
01-09-2018 13:20:12,weekend,554,2562,2539,3
01-09-2018 13:21:04,day,442,3621,3390,5
01-09-2018 13:21:26,year,861,2498,3377,30
01-09-2018 13:22:03,nan,241,2498,3377,29
01-09-2018 13:26:15,year,391,2494,3390,4
01-09-2018 13:30:08,year,230,2499,2552,4
01-09-2018 13:33:23,day,229,2547,2823,50
01-09-2018 13:34:11,day,240,2547,2823,49
01-09-2018 13:35:13,day,266,3513,2575,50
01-09-2018 13:39:04,day,254,3684,2707,48
01-09-2018 13:39:57,year,27,2562,2539,5
01-09-2018 13:40:03,day,546,2549,2575,5
01-09-2018 13:41:23,day,559,2494,3390,37
01-09-2018 13:41:59,day,558,2494,3390,37
01-09-2018 13:43:59,year,956,2567,2567,56
01-09-2018 13:44:15,year,220,2567,2567,1
01-09-2018 13:45:18,year,460,2567,2567,54
01-09-2018 13:46:26,day,301,2575,1007,25
01-09-2018 13:47:23,weekend,749,2495,2539,3
01-09-2018 13:47:41,weekend,262,2503,2539,8
01-09-2018 13:47:51,month,178,3686,2501,8
01-09-2018 13:52:45,year,425,2499,2495,5
01-09-2018 13:56:51,day,157,2539,2565,66
01-09-2018 13:57:26,day,749,2539,2565,64
01-09-2018 13:58:21,day,2048,2539,2565,64
01-09-2018 13:59:06,day,669,2539,2565,62
01-09-2018 13:59:42,day,560,3513,3291,31
01-09-2018 14:00:13,month,712,2822,2823,5
01-09-2018 14:01:28,year,409,2542,2707,7
01-09-2018 14:03:33,nan,356,2504,2494,45
01-09-2018 14:03:35,nan,934,2504,2494,45
01-09-2018 14:03:38,year,640,3687,3621,12
01-09-2018 14:04:24,nan,303,2504,2494,43
01-09-2018 14:06:32,year,2828,2562,2542,10
01-09-2018 14:14:30,year,575,2547,2497,9
01-09-2018 14:14:38,year,343,2547,2547,1
01-09-2018 14:15:36,day,853,2504,2539,17
01-09-2018 14:16:33,weekend,789,2542,3686,27
01-09-2018 14:16:53,year,668,2569,2562,7
01-09-2018 14:16:55,day,299,2504,2539,16
01-09-2018 14:17:24,weekend,100,2542,3686,26
01-09-2018 14:17:34,day,86,2504,2539,15
01-09-2018 14:18:21,day,349,2504,2539,14
01-09-2018 14:18:49,month,435,2711,2567,6
01-09-2018 14:19:14,day,870,2504,2539,13
01-09-2018 14:25:05,day,40,2494,2494,98
01-09-2018 14:25:41,day,240,2823,1007,29
01-09-2018 14:25:46,day,208,2494,2494,98
01-09-2018 14:26:33,day,229,2823,1007,28
01-09-2018 14:28:30,day,712,2823,3293,10
01-09-2018 14:30:08,year,2887,2495,2502,26
01-09-2018 14:34:22,nan,315,2575,2494,12
01-09-2018 14:34:24,nan,466,2575,2494,13
01-09-2018 14:35:54,nan,207,2575,2494,11
01-09-2018 14:44:10,year,938,3619,2499,3
01-09-2018 14:44:21,weekend,468,3686,2574,21
01-09-2018 14:44:50,year,2204,2552,2572,22
01-09-2018 14:44:57,weekend,571,3686,3686,1
01-09-2018 14:46:44,month,3281,2498,2539,1
01-09-2018 14:47:08,weekend,399,3686,2574,17
01-09-2018 14:53:50,day,263,2574,2711,43
01-09-2018 14:54:39,day,919,2574,2711,42
01-09-2018 15:00:23,day,280,2538,2539,16
01-09-2018 15:01:44,day,872,2548,3687,25
01-09-2018 15:02:14,day,1641,2549,2549,0
01-09-2018 15:02:32,day,452,2548,3687,20
01-09-2018 15:03:16,day,422,2548,3687,19
01-09-2018 15:03:53,day,1641,2549,3377,39
01-09-2018 15:13:09,month,52,2563,2707,17
01-09-2018 15:14:28,day,484,2548,2548,26
01-09-2018 15:16:33,weekend,299,2539,2503,9
01-09-2018 15:19:37,year,320,2498,2568,11
01-09-2018 15:20:19,day,22,2548,2548,21
01-09-2018 15:23:17,day,647,3687,3687,3
01-09-2018 15:26:19,day,452,3687,3687,50
01-09-2018 15:28:13,day,872,3687,3687,18
01-09-2018 15:28:48,day,647,3687,3687,48
01-09-2018 15:31:17,year,513,3684,2552,6
01-09-2018 15:32:11,month,178,2501,2575,6
01-09-2018 15:42:47,day,276,2541,2547,11
01-09-2018 15:42:56,year,685,2542,3390,8
01-09-2018 15:43:05,day,484,2548,2574,41
01-09-2018 15:44:56,day,709,2504,2547,43
01-09-2018 15:46:20,day,866,1007,2498,19
01-09-2018 15:46:57,day,301,1007,2498,19
01-09-2018 15:49:51,year,23,2496,2498,5
01-09-2018 15:50:00,day,399,2574,2574,93
01-09-2018 15:50:45,day,398,3377,3377,38
01-09-2018 15:51:09,day,60,2574,2574,92
01-09-2018 15:51:45,day,252,3377,3377,37
01-09-2018 15:51:47,weekend,2126,2574,2540,39
01-09-2018 15:52:18,weekend,385,2574,2540,38
01-09-2018 15:53:20,day,157,2565,3635,66
01-09-2018 15:53:29,year,2204,2572,2552,15
01-09-2018 15:53:57,day,772,2565,3635,66
01-09-2018 15:56:42,day,3025,2565,3635,66
01-09-2018 15:58:52,month,27,2539,2498,1
01-09-2018 16:00:16,weekend,280,2539,2569,9
01-09-2018 16:00:24,year,430,3619,2540,9
01-09-2018 16:07:35,day,894,2537,2495,25
01-09-2018 16:07:52,weekend,870,2539,2503,12
01-09-2018 16:08:34,weekend,554,2539,3621,6
01-09-2018 16:08:56,year,395,2575,2575,31
01-09-2018 16:10:47,year,117,2501,2575,38
01-09-2018 16:11:19,month,124,2501,2575,3
01-09-2018 16:12:21,year,3212,2541,2563,12
01-09-2018 16:13:07,month,864,2707,3390,6
01-09-2018 16:16:47,day,647,3687,3687,1
01-09-2018 16:16:52,year,123,3619,2501,5
01-09-2018 16:17:34,day,452,3687,2575,16
01-09-2018 16:17:38,weekend,109,2570,2539,10
01-09-2018 16:17:54,month,2459,2572,2552,35
01-09-2018 16:18:21,day,872,3687,2575,15
01-09-2018 16:23:50,day,72,3377,2575,45
01-09-2018 16:24:05,year,329,2707,2499,8
01-09-2018 16:27:03,year,2204,2552,2575,4
01-09-2018 16:28:50,day,709,2547,2540,3
01-09-2018 16:33:11,month,968,2496,2498,5
01-09-2018 16:34:30,day,2204,2575,2575,1
01-09-2018 16:34:44,month,178,2575,3686,7
01-09-2018 16:35:13,day,452,2575,2548,53
01-09-2018 16:36:10,day,561,2575,2575,0
01-09-2018 16:37:02,day,266,2575,2548,51
01-09-2018 16:37:52,year,132,3619,2822,19
01-09-2018 16:37:57,year,214,2502,2498,9
01-09-2018 16:40:45,year,937,2541,2549,29
01-09-2018 16:41:48,year,171,3292,3292,5
01-09-2018 16:42:05,day,589,2707,2575,71
01-09-2018 16:44:21,year,544,2502,2499,6
01-09-2018 16:44:23,year,425,2495,1007,2
01-09-2018 16:45:51,year,207,2494,3513,6
01-09-2018 16:46:53,year,440,3292,2499,12
01-09-2018 16:50:45,day,107,2497,2495,17
01-09-2018 16:51:04,year,588,2541,3685,7
01-09-2018 16:52:15,year,57,2566,2575,40
01-09-2018 16:52:17,day,546,2497,2495,13
01-09-2018 16:53:13,day,2204,2575,2707,67
01-09-2018 16:54:12,day,275,2575,2707,63
01-09-2018 16:54:23,month,288,2575,2552,4
01-09-2018 16:54:52,day,561,2575,2707,63
01-09-2018 16:55:27,day,395,2575,2707,62
01-09-2018 16:57:18,day,683,2575,2707,60
01-09-2018 16:57:56,year,150,2822,2542,4
01-09-2018 16:58:19,day,117,2575,3292,32
01-09-2018 16:58:53,weekend,102,2549,2570,12
01-09-2018 16:59:16,day,124,2575,3292,31
01-09-2018 17:00:33,day,772,3635,2565,65
01-09-2018 17:01:49,day,188,2563,2503,68
01-09-2018 17:01:56,month,864,3390,2707,9
01-09-2018 17:02:25,day,843,2563,2503,67
01-09-2018 17:02:25,day,157,3635,2565,63
01-09-2018 17:03:06,day,3025,3635,3635,61
01-09-2018 17:03:24,year,262,2539,2562,7
01-09-2018 17:05:24,year,430,2540,3621,9
01-09-2018 17:06:10,year,1000,2495,2567,7
01-09-2018 17:08:41,month,801,3619,3687,9
01-09-2018 17:09:32,day,72,2575,2575,0
01-09-2018 17:15:43,year,934,2494,2537,6
01-09-2018 17:16:44,day,107,2495,2707,13
01-09-2018 17:18:47,month,62,3684,2503,8
01-09-2018 17:20:07,year,384,2711,2707,29
01-09-2018 17:20:38,day,72,2575,3687,34
01-09-2018 17:23:33,day,680,2540,2570,19
01-09-2018 17:23:52,weekend,280,2569,2496,10
01-09-2018 17:26:19,day,575,2497,2497,49
01-09-2018 17:27:38,year,302,3619,2566,7
01-09-2018 17:27:41,day,110,2497,2497,48
01-09-2018 17:29:45,year,3541,3619,3684,4
01-09-2018 17:33:29,year,208,2494,2542,9
01-09-2018 17:33:35,month,356,2494,2503,8
01-09-2018 17:33:47,year,40,2494,2542,9
01-09-2018 17:33:51,year,370,3684,2549,4
01-09-2018 17:34:49,month,266,2548,2569,15
01-09-2018 17:34:58,year,226,2502,2539,9
01-09-2018 17:36:26,year,716,2495,2503,10
01-09-2018 17:37:45,weekend,288,2552,2562,12
01-09-2018 17:40:19,weekend,280,2496,2569,8
01-09-2018 17:40:44,year,548,2496,2501,7
01-09-2018 17:40:59,day,203,2495,3621,7
01-09-2018 17:43:11,year,3212,2563,2501,17
01-09-2018 17:43:54,year,856,2539,2542,6
01-09-2018 17:46:36,year,447,3621,3621,17
01-09-2018 17:48:26,month,546,2495,3660,10
01-09-2018 17:51:00,year,864,2707,2711,29
01-09-2018 17:52:09,year,140,2566,2575,1
01-09-2018 17:54:18,day,589,2575,2707,35
01-09-2018 17:55:11,day,647,3687,3687,24
01-09-2018 17:58:31,day,683,2707,2575,23
01-09-2018 17:59:40,weekend,288,2562,2498,6
01-09-2018 17:59:43,day,160,2707,2575,23
01-09-2018 18:00:08,day,2204,2707,2575,22
01-09-2018 18:00:24,day,382,2707,2575,22
01-09-2018 18:00:25,month,855,3390,2552,7
01-09-2018 18:00:40,day,395,2707,2575,21
01-09-2018 18:01:15,month,303,2494,2570,9
01-09-2018 18:01:41,year,871,2495,3293,16
01-09-2018 18:02:54,year,430,3621,2542,15
01-09-2018 18:07:26,year,554,3621,2501,2
01-09-2018 18:13:13,month,142,2563,2563,16
01-09-2018 18:17:41,weekend,716,2503,2539,10
01-09-2018 18:18:17,year,447,3621,3660,13
01-09-2018 18:19:04,year,396,3390,2707,9
01-09-2018 18:20:53,day,647,3687,3377,28
01-09-2018 18:22:31,year,466,2494,3513,7
01-09-2018 18:24:10,month,391,3390,2566,9
01-09-2018 18:30:09,year,661,2569,2562,5
01-09-2018 18:32:23,year,860,2499,3292,12
01-09-2018 18:37:28,year,369,2495,2504,13
01-09-2018 18:38:30,year,854,2501,3621,3
01-09-2018 18:42:13,year,397,3291,2569,4
01-09-2018 18:50:42,month,995,3660,2495,9
01-09-2018 18:54:09,month,315,2494,2570,5
01-09-2018 18:57:46,weekend,866,2498,2567,21
01-09-2018 19:03:23,month,210,2552,2495,5
01-09-2018 19:05:01,year,425,1007,2494,6
01-09-2018 19:10:40,year,416,2567,2711,4
01-09-2018 19:16:50,month,397,2569,2544,8
01-09-2018 19:18:10,month,164,2499,2552,5
01-09-2018 19:25:55,month,749,2565,3293,57
01-09-2018 19:30:11,year,890,2495,2542,7
01-09-2018 19:35:08,month,430,2542,2563,6
01-09-2018 19:35:50,year,668,2562,2542,8
01-09-2018 19:41:56,day,219,3390,3390,42
01-09-2018 19:44:08,weekend,288,2498,2562,4
01-09-2018 19:44:21,day,937,2549,2567,2
01-09-2018 19:57:40,year,370,2549,3390,8
01-09-2018 20:13:47,day,370,3390,2542,16
01-09-2018 20:14:50,day,442,3390,2542,15
01-09-2018 20:18:49,month,425,2494,2539,4
01-09-2018 20:20:14,month,435,2567,2502,4
01-09-2018 20:22:38,month,109,2539,2569,9
01-09-2018 20:23:30,month,214,2498,2548,18
01-09-2018 20:32:38,year,822,2562,2569,5
01-09-2018 20:44:11,day,395,2575,2575,69
01-09-2018 20:49:56,day,280,2569,2569,1
01-09-2018 20:54:43,day,683,2575,2575,78
01-09-2018 20:55:19,day,478,2575,2575,77
01-09-2018 21:10:37,day,35,2567,3619,35
01-09-2018 21:34:43,month,874,2547,2501,55
01-09-2018 21:43:06,day,376,2497,2571,39
01-09-2018 21:44:02,day,110,2497,2571,38
01-09-2018 21:46:16,day,212,3619,3619,0
01-09-2018 22:00:38,year,452,2548,2539,13
01-09-2018 22:04:12,year,223,2707,2495,11
01-09-2018 22:11:10,year,210,2495,2501,4
01-09-2018 22:33:53,day,412,2497,3619,32
01-09-2018 22:36:10,year,541,2549,2549,17
01-09-2018 22:36:20,day,370,2542,2563,17
01-09-2018 22:37:09,day,856,2542,2563,16
01-09-2018 22:40:27,weekend,213,2498,2570,11
01-09-2018 22:55:04,weekend,206,2496,2503,8
01-09-2018 23:24:06,year,957,2495,2499,2
01-09-2018 23:24:44,day,142,2563,2549,22
01-09-2018 23:25:38,day,856,2563,2549,21
01-10-2018 01:34:28,weekend,23,2498,2498,1
01-10-2018 01:36:50,weekend,23,2498,2544,11
01-10-2018 02:33:19,day,30,3293,2823,4
01-10-2018 04:39:12,day,865,2563,2537,17
01-10-2018 04:57:48,day,650,2537,2537,99
01-10-2018 06:04:57,year,559,3390,3687,9
01-10-2018 06:35:07,year,115,3390,2494,2
01-10-2018 06:37:34,day,865,2537,2563,12
01-10-2018 06:48:57,year,27,2498,1007,7
01-10-2018 07:04:58,month,2828,2542,3390,8
01-10-2018 07:05:51,nan,3025,3635,2497,4
01-10-2018 07:14:05,year,870,2503,2498,10
01-10-2018 07:14:14,year,548,2501,2499,6
01-10-2018 07:17:34,year,968,2498,2571,5
01-10-2018 07:19:02,year,890,2542,2494,6
01-10-2018 07:21:27,year,302,2566,3619,8
01-10-2018 07:27:47,day,356,2503,2494,12
01-10-2018 07:38:12,year,352,2499,2499,101
01-10-2018 07:50:58,month,801,3687,3619,10
01-10-2018 07:51:00,month,391,2566,2495,5
01-10-2018 07:53:04,day,280,2569,2548,22
01-10-2018 07:53:56,nan,513,2552,2541,42
01-10-2018 07:53:58,nan,230,2552,2541,42
01-10-2018 07:56:27,weekend,109,2569,2539,11
01-10-2018 07:56:47,weekend,206,2503,2539,9
01-10-2018 08:01:01,year,301,2498,2571,4
01-10-2018 08:03:39,year,716,2539,2502,8
01-10-2018 08:05:21,weekend,272,2571,3292,38
01-10-2018 08:05:29,month,670,2570,2494,6
01-10-2018 08:05:59,year,554,2501,2496,8
01-10-2018 08:06:54,year,976,3293,3293,1
01-10-2018 08:08:12,year,871,3293,2495,14
01-10-2018 08:10:09,month,852,2570,2494,7
01-10-2018 08:11:24,year,40,2542,2494,8
01-10-2018 08:12:42,year,522,2503,2495,9
01-10-2018 08:12:48,month,201,2548,2539,14
01-10-2018 08:13:56,month,668,2542,2539,7
01-10-2018 08:16:15,year,897,2566,3619,6
01-10-2018 08:16:46,nan,86,2539,2498,8
01-10-2018 08:16:49,nan,853,2539,2498,6
01-10-2018 08:18:00,nan,177,2539,2498,4
01-10-2018 08:19:13,year,442,2542,2494,9
01-10-2018 08:23:26,day,210,2501,2495,65
01-10-2018 08:24:08,year,206,2539,2707,4
01-10-2018 08:24:49,day,3405,2501,2495,64
01-10-2018 08:25:39,weekend,376,2571,2498,4
01-10-2018 08:27:05,year,132,2822,3619,8
01-10-2018 08:28:43,month,712,3293,2495,16
01-10-2018 08:32:32,year,849,2498,2499,6
01-10-2018 08:32:38,year,976,3293,3292,6
01-10-2018 08:33:26,year,955,2822,2502,16
01-10-2018 08:35:45,year,640,3621,2499,3
01-10-2018 08:35:51,month,229,1007,2496,2
01-10-2018 08:39:04,year,369,2504,2495,10
01-10-2018 08:39:54,year,117,3292,2494,11
01-10-2018 08:43:41,weekend,272,3292,2498,5
01-10-2018 08:51:05,nan,362,2499,2542,106
01-10-2018 08:51:08,nan,640,2499,2542,106
01-10-2018 08:53:25,nan,957,2499,2499,0
01-10-2018 08:53:26,nan,938,2499,2547,59
01-10-2018 08:53:53,nan,957,2499,2547,59
01-10-2018 08:54:57,month,242,3621,2494,6
01-10-2018 08:55:18,nan,97,2499,2548,51
01-10-2018 08:55:21,nan,169,2499,2548,52
01-10-2018 08:56:41,year,123,2501,2495,4
01-10-2018 08:58:20,year,208,2542,3621,12
01-10-2018 08:59:49,year,461,2552,2552,1
01-10-2018 09:00:20,year,287,2552,2494,6
01-10-2018 09:04:47,nan,273,2502,2548,42
01-10-2018 09:04:50,nan,64,2502,2542,23
01-10-2018 09:05:05,year,1000,2567,2495,7
01-10-2018 09:06:13,month,320,2568,2548,15
01-10-2018 09:08:13,nan,2887,2502,2542,19
01-10-2018 09:12:48,year,376,2498,2496,4
01-10-2018 09:18:00,year,869,2822,2822,22
01-10-2018 09:18:54,year,370,2563,2497,10
01-10-2018 09:20:36,weekend,299,2503,2539,7
01-10-2018 09:23:49,day,468,2574,2574,59
01-10-2018 09:24:32,day,399,2574,2574,58
01-10-2018 09:26:08,year,228,2823,2822,5
01-10-2018 09:27:30,nan,150,2542,2542,1
01-10-2018 09:27:39,nan,815,2542,2542,0
01-10-2018 09:33:22,year,27,1007,2495,2
01-10-2018 09:42:10,weekend,23,2544,2498,10
01-10-2018 09:42:51,year,2887,2542,2498,5
01-10-2018 09:48:00,year,832,2501,3621,3
01-10-2018 09:48:05,nan,924,2548,2548,0
01-10-2018 09:51:17,year,815,2542,2502,11
01-10-2018 09:52:31,nan,998,2547,2547,0
01-10-2018 09:52:50,nan,621,2547,2547,1
01-10-2018 10:01:07,month,376,2496,2552,7
01-10-2018 10:01:40,nan,522,2495,2568,27
01-10-2018 10:01:41,year,843,2503,2499,12
01-10-2018 10:02:19,nan,210,2495,2568,26
01-10-2018 10:03:04,nan,3405,2495,2541,16
01-10-2018 10:07:29,nan,898,3621,2541,12
01-10-2018 10:07:32,nan,224,3621,2541,10
01-10-2018 10:09:19,nan,203,3621,2541,8
01-10-2018 10:22:59,year,228,2822,2544,2
01-10-2018 10:23:18,year,406,2566,3390,6
01-10-2018 10:29:05,nan,925,2568,2568,0
01-10-2018 10:34:07,year,551,2501,3621,3
01-10-2018 10:40:48,year,288,2562,2539,6
01-10-2018 10:41:30,day,685,3390,2574,44
01-10-2018 10:43:36,day,281,3390,2574,43
01-10-2018 10:44:26,day,577,2561,2538,5
01-10-2018 10:47:32,day,885,3684,3687,42
01-10-2018 10:48:50,day,344,2565,2570,48
01-10-2018 10:50:08,year,377,2498,2538,13
01-10-2018 10:50:19,day,2048,2565,2570,46
01-10-2018 10:51:11,month,226,2539,2498,1
01-10-2018 10:58:19,nan,922,2501,2501,0
01-10-2018 10:59:46,year,177,2498,2496,11
01-10-2018 11:00:02,nan,874,2501,2501,0
01-10-2018 11:00:04,nan,984,2501,2501,0
01-10-2018 11:00:42,nan,472,2501,2501,1
01-10-2018 11:00:43,nan,3471,2501,2501,0
01-10-2018 11:01:08,nan,745,2501,2501,0
01-10-2018 11:07:59,day,529,1007,2548,21
01-10-2018 11:08:29,day,240,1007,2548,20
01-10-2018 11:08:35,year,302,3619,2501,4
01-10-2018 11:08:46,year,183,2552,2499,5
01-10-2018 11:09:35,year,1932,3621,2571,7
01-10-2018 11:15:39,weekend,853,2498,2571,6
01-10-2018 11:16:25,year,3212,2501,1007,3
01-10-2018 11:26:42,day,280,2548,3377,49
01-10-2018 11:27:38,day,22,2548,2567,98
01-10-2018 11:28:26,day,97,2548,3377,45
01-10-2018 11:29:11,day,169,2548,3377,43
01-10-2018 11:31:28,year,102,2570,3684,6
01-10-2018 11:31:36,day,411,3687,3687,1
01-10-2018 11:33:35,day,411,3687,3684,21
01-10-2018 11:43:59,day,555,3513,2504,21
01-10-2018 11:44:31,day,464,3513,2504,20
01-10-2018 11:44:45,weekend,866,2567,2570,13
01-10-2018 11:45:31,weekend,460,2567,2570,12
01-10-2018 11:59:39,day,344,2570,3660,23
01-10-2018 12:00:36,day,866,2570,3660,22
01-10-2018 12:03:30,year,288,2539,2562,7
01-10-2018 12:05:23,month,2048,2570,2499,7
01-10-2018 12:07:25,nan,588,3685,2563,102
01-10-2018 12:07:27,nan,1851,3685,2563,102
01-10-2018 12:09:13,weekend,452,2539,2540,16
01-10-2018 12:09:31,nan,182,3685,2566,15
01-10-2018 12:09:33,nan,823,3685,2566,12
01-10-2018 12:11:05,day,511,3513,2498,13
01-10-2018 12:13:37,day,991,3513,2498,11
01-10-2018 12:13:45,year,115,2494,2498,3
01-10-2018 12:15:17,year,984,2501,3685,1
01-10-2018 12:16:06,day,1641,3377,3377,5
01-10-2018 12:16:33,year,219,3390,2561,10
01-10-2018 12:16:51,day,280,3377,2567,49
01-10-2018 12:17:51,day,169,3377,2567,48
01-10-2018 12:18:49,year,228,2544,2822,3
01-10-2018 12:20:33,month,376,2552,2495,6
01-10-2018 12:23:08,year,907,2567,2567,17
01-10-2018 12:23:14,day,398,3377,2567,42
01-10-2018 12:24:12,month,114,3635,2537,3
01-10-2018 12:24:21,nan,236,2566,2566,0
01-10-2018 12:34:27,nan,2459,2552,2552,0
01-10-2018 12:34:30,day,800,2497,2497,307
01-10-2018 12:34:59,weekend,661,2562,2539,4
01-10-2018 12:35:15,day,577,2538,2561,5
01-10-2018 12:35:34,day,370,2497,2497,307
01-10-2018 12:38:30,month,429,2567,2711,3
01-10-2018 12:39:16,day,746,2567,2495,41
01-10-2018 12:54:29,year,288,2562,2539,5
01-10-2018 13:03:55,year,575,2497,3687,22
01-10-2018 13:05:38,day,1224,2538,3621,16
01-10-2018 13:06:59,nan,968,2571,2563,43
01-10-2018 13:07:22,month,1000,2495,2552,5
01-10-2018 13:07:30,nan,1932,2571,2497,101
01-10-2018 13:07:40,year,2122,2537,2537,0
01-10-2018 13:08:30,nan,190,2571,2563,32
01-10-2018 13:08:39,year,265,2537,2537,54
01-10-2018 13:08:55,day,178,3686,2575,16
01-10-2018 13:09:02,nan,301,2571,2563,31
01-10-2018 13:10:22,month,3025,2497,3635,3
01-10-2018 13:11:34,day,100,3686,2575,12
01-10-2018 13:13:55,nan,447,3660,3660,1
01-10-2018 13:14:15,nan,37,3660,2563,26
01-10-2018 13:14:49,nan,546,3660,2563,25
01-10-2018 13:15:22,nan,866,3660,2563,24
01-10-2018 13:15:26,month,430,2563,2498,5
01-10-2018 13:15:48,nan,428,3660,2563,23
01-10-2018 13:24:49,weekend,853,2571,2498,5
01-10-2018 13:28:16,year,575,3687,2539,29
01-10-2018 13:28:19,day,555,2504,2549,51
01-10-2018 13:28:48,day,464,2504,2549,51
01-10-2018 13:29:57,year,115,2498,2494,3
01-10-2018 13:31:55,day,865,2563,2562,43
01-10-2018 13:35:12,year,288,2539,3660,6
01-10-2018 13:39:05,nan,171,3292,3292,0
01-10-2018 13:42:21,year,203,2541,3621,6
01-10-2018 13:44:15,year,344,3660,3619,4
01-10-2018 13:45:09,nan,198,2563,2497,62
01-10-2018 13:45:28,nan,866,2563,2497,62
01-10-2018 13:45:32,year,984,3685,2552,2
01-10-2018 13:45:47,nan,428,2563,2563,4
01-10-2018 13:46:51,day,193,3684,2494,33
01-10-2018 13:47:02,year,558,3390,3621,5
01-10-2018 13:47:47,year,64,2542,2552,12
01-10-2018 13:49:20,month,395,2575,2501,5
01-10-2018 13:50:23,day,478,2575,2575,0
01-10-2018 13:52:07,day,920,2823,3293,4
01-10-2018 13:53:39,day,683,2575,2575,0
01-10-2018 13:55:11,day,382,2575,3685,41
01-10-2018 14:01:02,year,3281,2539,2501,16
01-10-2018 14:04:22,year,288,3660,2539,7
01-10-2018 14:06:00,nan,430,2498,2498,0
01-10-2018 14:14:46,day,1224,3621,2538,33
01-10-2018 14:15:26,nan,478,2575,2575,3
01-10-2018 14:17:33,year,877,2571,2502,21
01-10-2018 14:17:42,year,132,3619,2565,3
01-10-2018 14:18:37,weekend,979,2570,2563,14
01-10-2018 14:19:22,weekend,315,2570,2563,13
01-10-2018 14:20:57,month,263,2711,2567,4
01-10-2018 14:30:22,month,5,3685,2540,19
01-10-2018 14:32:03,year,174,2569,2498,6
01-10-2018 14:34:47,nan,214,2548,2548,1
01-10-2018 14:35:39,nan,240,2548,2548,0
01-10-2018 14:35:42,nan,529,2548,2548,0
01-10-2018 14:35:43,year,520,2822,3660,6
01-10-2018 14:40:55,weekend,661,2539,2503,9
01-10-2018 14:42:20,nan,577,2561,2561,1
01-10-2018 14:44:30,year,183,2499,2575,6
01-10-2018 14:51:06,year,123,2495,2501,5
01-10-2018 14:51:11,month,452,2540,2538,8
01-10-2018 14:53:32,day,88,3635,2574,52
01-10-2018 14:55:32,year,344,3619,3660,9
01-10-2018 14:56:46,day,849,2499,2707,31
01-10-2018 14:57:39,day,544,2499,2707,31
01-10-2018 15:03:02,day,174,2498,2498,40
01-10-2018 15:03:42,day,86,2498,2539,37
01-10-2018 15:05:44,day,23,2498,2539,35
01-10-2018 15:06:31,day,511,2498,2539,39
01-10-2018 15:07:40,day,870,2498,2539,37
01-10-2018 15:08:18,month,422,3687,2707,37
01-10-2018 15:09:04,year,852,2494,2499,1
01-10-2018 15:11:48,year,212,3619,2503,15
01-10-2018 15:21:37,day,411,3684,2570,20
01-10-2018 15:22:57,day,285,3684,2570,19
01-10-2018 15:24:14,weekend,661,2503,2574,36
01-10-2018 15:25:24,day,62,2503,2574,36
01-10-2018 15:29:32,day,849,2707,2575,33
01-10-2018 15:30:52,day,544,2707,2575,32
01-10-2018 15:32:22,day,160,2575,2575,40
01-10-2018 15:33:18,day,183,2575,2575,39
01-10-2018 15:41:23,day,86,2539,2539,101
01-10-2018 15:43:36,day,23,2539,2539,99
01-10-2018 15:44:54,day,174,2498,2539,98
01-10-2018 15:45:25,day,870,2539,2539,97
01-10-2018 15:52:27,month,3212,1007,2707,7
01-10-2018 15:54:40,day,166,2565,3291,20
01-10-2018 15:55:41,day,867,2565,3291,20
01-10-2018 15:55:57,year,55,2822,2823,5
01-10-2018 15:59:38,year,554,2496,2498,5
01-10-2018 15:59:50,year,3541,3684,2552,6
01-10-2018 16:00:42,year,376,2495,2499,3
01-10-2018 16:01:32,day,206,2707,2499,18
01-10-2018 16:02:33,month,349,2539,2575,11
01-10-2018 16:02:53,day,399,2574,2497,46
01-10-2018 16:03:06,year,801,3619,2501,3
01-10-2018 16:03:07,day,301,2563,2563,46
01-10-2018 16:03:47,weekend,468,2574,2497,46
01-10-2018 16:03:52,day,37,2563,2563,46
01-10-2018 16:04:25,day,968,2563,2563,45
01-10-2018 16:05:46,day,315,2563,2563,44
01-10-2018 16:06:13,day,288,2539,2572,49
01-10-2018 16:07:21,year,362,2542,2707,11
01-10-2018 16:07:22,year,640,2542,2822,6
