Device ID,Vehicle Type,Trip Duration,duration_minutes,Trip Distance,Start Time,End Time,month,Hour,day ,Start District,End District,Origin Cell ID,Destination Cell ID,Year,Start Latitude,Start Longitude,End Latitude,End Longitude,status
4e0137e2-435d-4056-9263-fb78521711bf,bicycle,3327,55.45,3012,08/09/2018 11:15:00,08/09/2018 12:00:00,9,11,6,9,9,14548,14549,2018,30.263,-97.747,30.266,-97.746,Active
3d28b8e3-c57e-4474-beae-418b8d43f2ea,bicycle,2820,47,6555,10/14/2018 04:00:00,10/14/2018 05:00:00,10,16,7,5,9,12972,14385,2018,30.262,-97.768,30.251,-97.747,Active
61a93cfd-d4fd-46f3-89bb-1bc6ad2a5fbc,bicycle,384,6.4,1304,08/18/2018 03:00:00,08/18/2018 03:00:00,8,3,6,9,3,15018,15334,2018,30.258,-97.738,30.261,-97.733,Active
80ca6116-703f-418f-b6cd-3792e2ced9ce,bicycle,442,7.37,2253,08/18/2018 03:00:00,08/18/2018 03:15:00,8,3,6,9,9,14556,15348,2018,30.283,-97.746,30.293,-97.735,Active
,,,,,,,,,,,,,,,,,,,
f696bff5-7f9e-433c-886c-4a7d48dd5cce,bicycle,660,11,5,09/16/2018 08:15:00,09/16/2018 08:30:00,9,20,7,9,9,14546,14546,2018,30.259,-97.746,30.259,-97.746,Active
49e77119-206a-43ed-b6f6-681cf121a49b,bicycle,4072,67.87,10783,08/18/2018 03:15:00,08/18/2018 04:30:00,8,3,6,3,9,15335,16607,2018,30.263,-97.735,30.292,-97.714,Active
,,,,,,,,,,,,,,,,,,,
f8b650b3-e962-4bb8-a989-40b557a7eff3,bicycle,159,2.65,338,08/18/2018 07:30:00,08/18/2018 07:45:00,8,7,6,9,9,14557,14399,2018,30.285,-97.747,30.284,-97.749,Active
cffbb3c6-0774-4d24-9d67-a0ced15c254f,bicycle,300,5,0,09/29/2018 05:30:00,09/29/2018 05:30:00,9,17,6,9,9,14863,14863,2018,30.263,-97.741,30.263,-97.741,Active
8a268ecd-d8fd-4918-8942-e7e9fe9fe600,bicycle,288,4.8,1255,08/18/2018 08:00:00,08/18/2018 08:00:00,8,8,6,9,9,14242,14874,2018,30.286,-97.75,30.29,-97.742,Active
6b6e365c-b5c9-4078-be63-6112b9f564ae,bicycle,389,6.48,1561,08/18/2018 09:00:00,08/18/2018 09:15:00,8,9,6,1,9,15495,15020,2018,30.269,-97.732,30.263,-97.739,Active
7c1467f8-7c8c-4ee7-8ec9-7f4b5ab79431,bicycle,147,2.45,354,08/18/2018 09:15:00,08/18/2018 09:15:00,8,9,6,9,9,14241,14557,2018,30.284,-97.75,30.285,-97.747,Active
8a5b338e-15e5-43ce-b2bf-6ec007045aaa,bicycle,789,13.15,4216,08/18/2018 09:30:00,08/18/2018 09:45:00,8,9,6,9,9,13451,14557,2018,30.277,-97.764,30.285,-97.747,Active
f745cf25-1536-4c55-b03f-294b16f422d4,bicycle,1358,22.63,6470,08/18/2018 09:30:00,08/18/2018 10:00:00,8,9,6,3,9,15645,14872,2018,30.251,-97.73,30.286,-97.742,Active
f546ac9f-140d-422f-a682-c4f2f24e035f,bicycle,904,15.07,4007,08/18/2018 09:45:00,08/18/2018 10:00:00,8,9,6,1,9,16600,14872,2018,30.275,-97.715,30.286,-97.742,Active
f5ed2d0a-42ee-4be7-9ba1-7bafa830bae0,bicycle,490,8.17,1094,08/18/2018 10:00:00,08/18/2018 10:00:00,8,10,6,3,9,15335,14706,2018,30.264,-97.735,30.265,-97.743,Active
8b247e71-9dd1-41b4-8ee0-136f76ef7650,bicycle,11,0.18,70,08/26/2018 02:30:00,08/26/2018 02:30:00,8,14,7,9,9,14077,14077,2018,30.267,-97.752,30.268,-97.752,Active
e568f4cb-a0cd-4b42-bf5f-7738b1ebd927,bicycle,1457,24.28,4957,08/18/2018 10:30:00,08/18/2018 11:00:00,8,10,6,3,3,15799,16595,2018,30.243,-97.727,30.263,-97.714,Active
04b32def-64b0-4ab2-87e8-47285bb52b2d,bicycle,807,13.45,4699,08/18/2018 10:45:00,08/18/2018 10:45:00,8,10,6,5,1,13442,15183,2018,30.255,-97.763,30.277,-97.737,Active
d6b949fd-9124-43be-8af3-cdbb0bf3c71e,bicycle,8272,137.87,11571,08/18/2018 10:45:00,08/18/2018 01:00:00,8,10,6,1,9,15340,14548,2018,30.276,-97.734,30.265,-97.747,Active
c98d1781-cd30-4964-b4ff-afabb4597f04,bicycle,712,11.87,3186,08/18/2018 10:45:00,08/18/2018 11:00:00,8,10,6,9,3,15800,15493,2018,30.245,-97.726,30.265,-97.732,Active
0c9ed7ed-4621-4f8a-97d6-ca7aecb40a56,bicycle,1200,20,301,02/09/2018 16:15:00,02/09/2018 16:30:00,9,16,7,9,9,14391,14385,2018,30.264,-97.747,30.251,-97.749,Active
77113348-511b-4527-9440-c00e9b1052a5,bicycle,1124,18.73,4426,08/18/2018 10:45:00,08/18/2018 11:00:00,8,10,6,8,9,12029,14392,2018,30.266,-97.784,30.267,-97.748,Active
5035843f-52b3-4664-98d6-96e0cf4be4bb,bicycle,433,7.22,1078,01/08/2018 17:30:00,01/08/2018 17:45:00,8,17,3,3,1,16279,15651,2018,30.262,-97.72,30.265,-97.729,Active
862f249e-00af-4846-b093-4b8eb6dab57a,bicycle,626,10.43,2961,01/08/2018 17:30:00,01/08/2018 17:45:00,8,17,3,3,9,16907,15019,2018,30.256,-97.712,30.262,-97.739,Active
ae0f02b4-2761-4bf3-b65c-a57e66416738,bicycle,1297,21.62,5665,01/08/2018 17:30:00,01/08/2018 18:00:00,8,17,3,9,9,13450,14877,2018,30.275,-97.763,30.298,-97.741,Active
6f778ced-37a2-4b9d-80a6-290c125e36bb,bicycle,1245,20.75,2462,01/08/2018 17:30:00,01/08/2018 18:00:00,8,17,3,9,9,13920,14544,2018,30.269,-97.757,30.254,-97.747,Active
2d780b20-5283-4c3f-bc0f-fa79db04e7d6,bicycle,434,7.23,1722,01/08/2018 17:30:00,01/08/2018 17:45:00,8,17,3,3,3,15647,16436,2018,30.256,-97.73,30.26,-97.717,Active
89cbad7b-26aa-4bc7-bc96-e1170984fca0,bicycle,798,13.3,2804,02/09/2018 00:45:00,02/09/2018 01:00:00,9,0,7,9,9,13920,13598,2018,30.27,-97.756,30.252,-97.759,Active
e568f4cb-a0cd-4b42-bf5f-7738b1ebd927,bicycle,549,9.15,966,01/08/2018 17:45:00,01/08/2018 18:00:00,8,17,3,9,9,14548,14388,2018,30.264,-97.745,30.259,-97.748,Active
2b757d72-87ee-4241-9ced-26766cb0ee6f,bicycle,779,12.98,3109,09/20/2018 09:15:00,09/20/2018 09:15:00,9,9,4,5,9,13442,14227,2018,30.255,-97.762,30.249,-97.749,Active
86b67b9b-f400-4bc5-9858-58a5fbde7ed9,bicycle,1137,18.95,4474,01/08/2018 17:45:00,01/08/2018 18:00:00,8,17,3,9,3,14548,15798,2018,30.264,-97.745,30.241,-97.726,Active
2d780b20-5283-4c3f-bc0f-fa79db04e7d6,bicycle,1212,20.2,5182,01/08/2018 17:45:00,01/08/2018 18:15:00,8,17,3,3,9,16436,13450,2018,30.26,-97.717,30.274,-97.763,Active
8de7a8c3-6b96-4756-888a-730628107666,bicycle,534,8.9,1867,01/08/2018 17:45:00,01/08/2018 18:00:00,8,17,3,9,3,14865,15650,2018,30.268,-97.741,30.264,-97.729,Active
1d404263-79ec-4622-8127-26e1f6735fe6,bicycle,261,4.35,901,01/08/2018 17:45:00,01/08/2018 18:00:00,8,17,3,9,9,14077,14706,2018,30.268,-97.753,30.265,-97.744,Active
06c15648-64f8-4fbd-9c66-d9a16403737c,bicycle,247,4.12,805,01/08/2018 18:00:00,01/08/2018 18:00:00,8,18,3,9,9,13925,14238,2018,30.281,-97.757,30.277,-97.752,Active
d38c3442-9865-40af-9ece-81d0fbf9fd24,bicycle,510,8.5,2221,01/08/2018 18:00:00,01/08/2018 18:15:00,8,18,3,9,3,14707,15964,2018,30.268,-97.743,30.262,-97.725,Active
db84bdad-bea4-465d-b49f-ade724e62f20,bicycle,2878,47.97,5801,09/23/2018 10:00:00,09/23/2018 10:45:00,9,10,7,9,9,14546,14707,2018,30.259,-97.746,30.268,-97.743,Active
2d780b20-5283-4c3f-bc0f-fa79db04e7d6,bicycle,1094,18.23,4571,01/08/2018 18:15:00,01/08/2018 18:30:00,8,18,3,9,5,13450,12809,2018,30.274,-97.763,30.248,-97.772,Active
7d96eac1-4d83-4cb6-a93a-481c295dac2b,bicycle,3960,66,196,01/09/2018 09:00:00,01/09/2018 10:00:00,9,9,6,9,9,15020,15020,2018,30.262,-97.738,30.262,-97.738,Active
d389ea60-55c5-4880-8ad6-ce4e5c724210,bicycle,934,15.57,3396,01/08/2018 18:30:00,01/08/2018 18:45:00,8,18,3,1,3,17075,15964,2018,30.28,-97.709,30.262,-97.725,Active
144c971f-3af3-4989-be9b-1d643aefd9f5,bicycle,706,11.77,2575,01/08/2018 18:30:00,01/08/2018 18:45:00,8,18,3,5,9,12972,14235,2018,30.263,-97.77,30.27,-97.75,Active
9fe6d6dd-5d6a-4bc0-959a-a1a90a1a4daa,bicycle,693,11.55,2591,01/08/2018 18:30:00,01/08/2018 18:45:00,8,18,3,5,9,12972,14235,2018,30.263,-97.77,30.27,-97.75,Active
36b308a5-4d51-4a77-b26d-6f8eef5a7dd0,bicycle,1140,19,2263,07/09/2018 13:30:00,07/09/2018 13:45:00,9,13,5,9,5,14389,13445,2018,30.261,-97.747,30.262,-97.762,Active
1949c1f6-00ba-4222-9fba-be1f4479c9aa,bicycle,2984,49.73,5076,08/25/2018 12:15:00,08/25/2018 01:00:00,8,12,6,9,9,13912,14861,2018,30.249,-97.754,30.26,-97.742,Active
7c3a00da-584c-4b21-8f5d-f3cf7d1f7a24,bicycle,3804,63.4,7905,08/09/2018 13:30:00,08/09/2018 14:45:00,9,13,6,9,9,15018,14235,2018,30.258,-97.738,30.27,-97.75,Active
2794fa72-bab2-4eba-8f0e-081a7bb36219,bicycle,920,15.33,3991,01/08/2018 18:45:00,01/08/2018 19:00:00,8,18,3,3,9,16114,14389,2018,30.243,-97.723,30.261,-97.75,Active
39b6b30b-f3d4-4209-bbbc-c0db80eeb3f8,bicycle,672,11.2,2044,01/08/2018 18:45:00,01/08/2018 19:00:00,8,18,3,9,9,14865,14230,2018,30.269,-97.741,30.257,-97.751,Active
1ca42b07-0d69-48de-89a3-e684541d7034,bicycle,3300,55,7339,01/08/2018 18:45:00,01/08/2018 19:45:00,8,18,3,9,9,14880,14384,2018,30.304,-97.741,30.249,-97.75,Active
e8727b28-c371-4af7-b734-5e37b1a07adf,bicycle,882,14.7,3331,01/08/2018 19:00:00,01/08/2018 19:15:00,8,19,3,9,1,15017,16596,2018,30.257,-97.739,30.265,-97.715,Active
04e99809-e3b9-4033-a9ac-af35349d0203,bicycle,1892,31.53,1255,03/09/2018 09:15:00,03/09/2018 09:45:00,9,9,1,1,1,15338,15338,2018,30.27,-97.734,30.271,-97.734,Active
40209e67-fe72-44bd-affc-446d8576b2f9,bicycle,1338,22.3,3058,01/08/2018 19:00:00,01/08/2018 19:15:00,8,19,3,9,9,14862,15018,2018,30.263,-97.741,30.258,-97.74,Active
d66890ac-f465-43a9-9b1a-3ed39758b87b,bicycle,331,5.52,1336,01/08/2018 19:00:00,01/08/2018 19:00:00,8,19,3,9,5,14233,13760,2018,30.265,-97.75,30.263,-97.759,Active
1d404263-79ec-4622-8127-26e1f6735fe6,bicycle,333,5.55,950,01/08/2018 19:00:00,01/08/2018 19:00:00,8,19,3,0,9,OUT_OF_BOUNDS,14078,2018,,,30.27,-97.753,Active
9c6d72bd-51bf-4ba9-a0b6-2e28c5251d8b,bicycle,1410,23.5,5359,01/08/2018 19:00:00,01/08/2018 19:30:00,8,19,3,9,8,14716,13131,2018,30.29,-97.744,30.265,-97.767,Active
b06e1dde-0009-4f03-ab97-0338de21181f,bicycle,300,5,0,01/09/2018 17:30:00,01/09/2018 17:30:00,9,17,6,9,9,14550,14550,2018,30.269,-97.746,30.269,-97.746,Active
d730fe07-90fa-423b-b6b5-6efc932111e2,bicycle,294,4.9,708,01/08/2018 19:00:00,01/08/2018 19:15:00,8,19,3,5,5,12972,12657,2018,30.263,-97.77,30.262,-97.776,Active
ae0f02b4-2761-4bf3-b65c-a57e66416738,bicycle,513,8.55,2237,01/08/2018 19:15:00,01/08/2018 19:15:00,8,19,3,9,1,14877,14869,2018,30.298,-97.741,30.279,-97.741,Active
f745cf25-1536-4c55-b03f-294b16f422d4,bicycle,1615,26.92,5488,01/08/2018 19:15:00,01/08/2018 19:30:00,8,19,3,3,9,16428,14550,2018,30.24,-97.718,30.269,-97.746,Active
7c1467f8-7c8c-4ee7-8ec9-7f4b5ab79431,bicycle,2293,38.22,5826,01/08/2018 19:30:00,01/08/2018 20:15:00,8,19,3,1,3,17075,16122,2018,30.28,-97.709,30.262,-97.723,Active
a4dc0aac-5b37-41e0-aca3-260e90a33a66,bicycle,1730,28.83,4812,01/08/2018 19:45:00,01/08/2018 20:15:00,8,19,3,1,3,16758,15964,2018,30.276,-97.712,30.262,-97.724,Active
5d8e1d4f-928a-4c9f-83c7-fe312ea9ed97,bicycle,1486,24.77,4989,01/08/2018 19:45:00,01/08/2018 20:15:00,8,19,3,3,9,16591,14232,2018,30.254,-97.716,30.261,-97.751,Active
a38e302d-6804-4144-aadb-43baa723e350,bicycle,5092,84.87,10042,01/08/2018 19:45:00,01/08/2018 21:15:00,8,19,3,1,9,16595,15347,2018,30.263,-97.715,30.291,-97.735,Active
c86ecd0b-f99a-46dd-afea-75a5b087f891,bicycle,754,12.57,2398,01/08/2018 19:45:00,01/08/2018 20:00:00,8,19,3,3,3,15493,16749,2018,30.264,-97.733,30.254,-97.713,Active
1ca42b07-0d69-48de-89a3-e684541d7034,bicycle,3015,50.25,8980,01/08/2018 19:45:00,01/08/2018 20:45:00,8,19,3,9,10,14384,14724,2018,30.249,-97.75,30.308,-97.744,Active
d07639bb-6a9f-41e5-980d-9cb30965b5ac,bicycle,3678,61.3,8369,01/08/2018 20:00:00,01/08/2018 21:00:00,8,20,3,5,5,13760,13603,2018,30.263,-97.759,30.265,-97.761,Active
d66890ac-f465-43a9-9b1a-3ed39758b87b,bicycle,3703,61.72,8481,01/08/2018 20:00:00,01/08/2018 21:00:00,8,20,3,5,5,13760,13603,2018,30.263,-97.759,30.265,-97.761,Active
8728336a-3891-471c-b83a-e2b7eb680d2d,bicycle,508,8.47,740,01/08/2018 20:15:00,01/08/2018 20:15:00,8,20,3,5,5,13441,13599,2018,30.253,-97.764,30.255,-97.762,Active
51724720-1bc4-4da9-893b-44364bf616e0,bicycle,11,0.18,6,08/23/2018 03:30:00,08/23/2018 03:30:00,8,15,4,3,3,15807,15807,2018,30.262,-97.726,30.262,-97.726,Active
0d541ed2-5db9-482c-8224-93fa1df5aa27,bicycle,300,5,352,11/10/2018 20:00:00,11/10/2018 20:00:00,10,20,4,9,9,14546,14549,2018,30.26,-97.745,30.266,-97.745,Active
5d8e1d4f-928a-4c9f-83c7-fe312ea9ed97,bicycle,2194,36.57,7387,01/08/2018 20:15:00,01/08/2018 20:45:00,8,20,3,9,3,14232,16591,2018,30.261,-97.751,30.254,-97.716,Active
3ae68eab-11fc-4f0d-a88b-744bd290f874,bicycle,541,9.02,1770,01/08/2018 20:15:00,01/08/2018 20:30:00,8,20,3,5,5,13442,13760,2018,30.256,-97.762,30.263,-97.759,Active
5394dea1-c1fe-408c-aff4-98ba65ac0f55,bicycle,414,6.9,1802,01/08/2018 20:15:00,01/08/2018 20:30:00,8,20,3,9,9,14707,14544,2018,30.268,-97.743,30.254,-97.747,Active
43b32f19-aed1-4614-af7a-e6bbbacab742,bicycle,1499,24.98,5633,01/08/2018 20:30:00,01/08/2018 21:00:00,8,20,3,8,9,13131,14874,2018,30.265,-97.767,30.29,-97.742,Active
42117de3-9822-4dd5-a592-8c4e7400585a,bicycle,1500,25,2591,09/14/2018 01:15:00,09/14/2018 01:30:00,9,13,5,9,5,15020,12973,2018,30.262,-97.738,30.263,-97.769,Active
5b3d64b6-72d6-4cc2-a91f-6e146e94ca17,bicycle,832,13.87,3235,01/08/2018 20:30:00,01/08/2018 20:45:00,8,20,3,3,1,15964,17075,2018,30.262,-97.725,30.281,-97.709,Active
862f249e-00af-4846-b093-4b8eb6dab57a,bicycle,1305,21.75,5005,01/08/2018 20:45:00,01/08/2018 21:00:00,8,20,3,1,9,16446,16292,2018,30.284,-97.717,30.292,-97.72,Active
06f4e2f9-899a-4616-9fe3-584f78f502cf,bicycle,977,16.28,3009,01/08/2018 20:45:00,01/08/2018 21:00:00,8,20,3,9,9,14233,14544,2018,30.265,-97.751,30.254,-97.747,Active
1ce0e3b8-2431-45a2-8420-90ef3bde5aee,bicycle,946,15.77,4136,01/08/2018 21:00:00,01/08/2018 21:15:00,8,21,3,3,9,15648,14232,2018,30.259,-97.729,30.262,-97.751,Active
b43dc275-3f26-4626-b6f4-8142ff6087c9,bicycle,705,11.75,1625,01/08/2018 21:15:00,01/08/2018 21:15:00,8,21,3,9,9,15177,14707,2018,30.262,-97.738,30.268,-97.743,Active
8bfa1ca3-2d52-4a9f-8bb5-ab38cb120f2a,bicycle,1253,20.88,5938,01/08/2018 21:30:00,01/08/2018 21:45:00,8,21,3,9,3,14863,12804,2018,30.265,-97.742,30.237,-97.773,Active
079d41dc-932e-40bf-a379-889796f999b7,bicycle,1007,16.78,4233,01/08/2018 21:30:00,01/08/2018 21:45:00,8,21,3,9,9,14393,15037,2018,30.271,-97.748,30.304,-97.74,Active
2e369392-e092-44b5-b5f9-7734a02c4b2d,bicycle,1152,19.2,2462,01/08/2018 21:45:00,01/08/2018 22:00:00,8,21,3,9,9,15020,14385,2018,30.264,-97.74,30.251,-97.749,Active
a4dc0aac-5b37-41e0-aca3-260e90a33a66,bicycle,758,12.63,3042,01/08/2018 21:45:00,01/08/2018 22:00:00,8,21,3,3,1,15964,16917,2018,30.262,-97.724,30.281,-97.711,Active
7c1467f8-7c8c-4ee7-8ec9-7f4b5ab79431,bicycle,868,14.47,3186,01/08/2018 21:45:00,01/08/2018 22:00:00,8,21,3,3,1,16122,16917,2018,30.262,-97.723,30.28,-97.711,Active
e7545ce4-ff3d-4571-934f-49cf8429a4e9,bicycle,2093,34.88,4964,09/20/2018 01:30:00,09/20/2018 02:00:00,9,13,4,5,9,13282,14713,2018,30.251,-97.765,30.281,-97.743,Active
e568f4cb-a0cd-4b42-bf5f-7738b1ebd927,bicycle,344,5.73,1062,01/08/2018 21:45:00,01/08/2018 21:45:00,8,21,3,9,9,14388,14385,2018,30.259,-97.748,30.251,-97.749,Active
2152c592-d0bd-4048-a4d3-77621eead510,bicycle,3034,50.57,5423,01/08/2018 22:00:00,01/08/2018 22:45:00,8,22,3,9,1,14389,16285,2018,30.261,-97.75,30.275,-97.72,Active
1ce0e3b8-2431-45a2-8420-90ef3bde5aee,bicycle,665,11.08,2317,01/08/2018 22:00:00,01/08/2018 22:00:00,8,22,3,9,9,14232,15017,2018,30.262,-97.751,30.257,-97.739,Active
3df56195-7a5c-42c1-8e68-94bf4477840f,bicycle,1200,20,4773,08/25/2018 04:30:00,08/25/2018 05:00:00,8,16,6,9,9,14864,15174,2018,30.266,-97.741,30.253,-97.737,Active
b43dc275-3f26-4626-b6f4-8142ff6087c9,bicycle,456,7.6,2108,01/08/2018 22:00:00,01/08/2018 22:00:00,8,22,3,9,3,14707,15964,2018,30.268,-97.743,30.26,-97.725,Active
3d28fedc-5fc2-4c2b-851a-a3b208ad747a,bicycle,510,8.5,2221,01/08/2018 22:15:00,01/08/2018 22:30:00,8,22,3,9,9,14077,14859,2018,30.268,-97.752,30.255,-97.743,Active
40209e67-fe72-44bd-affc-446d8576b2f9,bicycle,770,12.83,1416,01/08/2018 22:30:00,01/08/2018 22:45:00,8,22,3,9,9,15018,15018,2018,30.258,-97.74,30.258,-97.74,Active
2794fa72-bab2-4eba-8f0e-081a7bb36219,bicycle,1566,26.1,5086,01/08/2018 22:45:00,01/08/2018 23:15:00,8,22,3,9,3,14389,16270,2018,30.261,-97.75,30.239,-97.721,Active
e8727b28-c371-4af7-b734-5e37b1a07adf,bicycle,732,12.2,3347,01/08/2018 22:45:00,01/08/2018 23:00:00,8,22,3,1,9,16596,15017,2018,30.265,-97.715,30.257,-97.74,Active
61a93cfd-d4fd-46f3-89bb-1bc6ad2a5fbc,bicycle,374,6.23,2317,01/08/2018 22:45:00,01/08/2018 22:45:00,8,22,3,1,3,15495,16593,2018,30.269,-97.732,30.259,-97.716,Active
3d07c4ac-f1a3-43a9-93e4-78fd5b8b5612,bicycle,5080,84.67,7371,01/08/2018 22:45:00,02/08/2018 00:15:00,8,22,3,9,3,14226,13907,2018,30.248,-97.75,30.239,-97.755,Active
9c6d72bd-51bf-4ba9-a0b6-2e28c5251d8b,bicycle,2540,42.33,7210,01/08/2018 23:15:00,01/08/2018 23:45:00,8,23,3,9,9,14874,14874,2018,30.29,-97.742,30.29,-97.742,Active
00884e59-2c63-4e02-b165-9f65047046af,bicycle,457,7.62,1432,01/08/2018 23:15:00,01/08/2018 23:15:00,8,23,3,9,9,14230,14549,2018,30.257,-97.752,30.267,-97.746,Active
1f2245a0-8dce-4780-9465-0caf7ece9bdd,bicycle,325,5.42,1320,01/08/2018 23:30:00,01/08/2018 23:30:00,8,23,3,1,1,15967,16127,2018,30.267,-97.725,30.274,-97.721,Active
daf2fe4e-4a11-4d78-9247-ef13cabda849,bicycle,2567,42.78,5987,01/08/2018 23:30:00,02/08/2018 00:00:00,8,23,3,9,3,14389,15793,2018,30.262,-97.749,30.23,-97.727,Active
d8af6562-15ae-45ac-b409-7b390c170360,bicycle,421,7.02,1384,01/08/2018 23:30:00,01/08/2018 23:30:00,8,23,3,3,9,15807,15022,2018,30.262,-97.727,30.268,-97.738,Active
d38c3442-9865-40af-9ece-81d0fbf9fd24,bicycle,508,8.47,1384,02/08/2018 00:00:00,02/08/2018 00:00:00,8,0,4,3,9,15964,15179,2018,30.262,-97.725,30.267,-97.737,Active
8a70dee8-9e1a-4a19-9a9f-02e5e990b225,bicycle,3522,58.7,8304,02/08/2018 02:00:00,02/08/2018 03:00:00,8,2,4,0,9,OUT_OF_BOUNDS,14401,2018,,,30.29,-97.748,Active
c6d4b3b3-52ce-471d-877b-36c40768b18f,bicycle,698,11.63,4200,02/08/2018 02:30:00,02/08/2018 02:45:00,8,2,4,9,5,14863,12657,2018,30.265,-97.741,30.262,-97.775,Active
11bec739-3915-48f3-9211-06736c761f30,bicycle,269,4.48,1175,02/08/2018 02:45:00,02/08/2018 03:00:00,8,2,4,9,9,14707,14077,2018,30.268,-97.743,30.269,-97.753,Active
d389ea60-55c5-4880-8ad6-ce4e5c724210,bicycle,1016,16.93,4571,02/08/2018 06:45:00,02/08/2018 07:00:00,8,6,4,1,1,17075,16443,2018,30.28,-97.709,30.276,-97.718,Active
b43dc275-3f26-4626-b6f4-8142ff6087c9,bicycle,594,9.9,2881,02/08/2018 06:45:00,02/08/2018 06:45:00,8,6,4,3,9,15964,14547,2018,30.26,-97.725,30.261,-97.747,Active
8a268ecd-d8fd-4918-8942-e7e9fe9fe600,bicycle,1373,22.88,6228,02/08/2018 07:30:00,02/08/2018 08:00:00,8,7,4,9,9,13437,15031,2018,30.245,-97.763,30.29,-97.74,Active
3d28fedc-5fc2-4c2b-851a-a3b208ad747a,bicycle,412,6.87,1593,02/08/2018 07:30:00,02/08/2018 07:45:00,8,7,4,9,9,14859,14707,2018,30.255,-97.743,30.267,-97.744,Active
b99b7088-285f-4360-907a-4fc28cb42522,bicycle,688,11.47,3058,02/08/2018 07:45:00,02/08/2018 08:00:00,8,7,4,3,9,16121,14234,2018,30.26,-97.723,30.267,-97.752,Active
d38c3442-9865-40af-9ece-81d0fbf9fd24,bicycle,542,9.03,2623,02/08/2018 08:00:00,02/08/2018 08:15:00,8,8,4,3,9,15807,14234,2018,30.262,-97.726,30.266,-97.75,Active
4a17be28-1720-498a-a89c-477d47bde081,bicycle,835,13.92,2543,02/08/2018 08:15:00,02/08/2018 08:15:00,8,8,4,9,9,14383,14548,2018,30.246,-97.749,30.265,-97.747,Active
4c625334-e411-4a43-9cec-1522d989c796,bicycle,660,11,381,08/28/2018 08:30:00,08/28/2018 08:30:00,8,8,2,5,5,13442,13600,2018,30.255,-97.762,30.257,-97.76,Active
8a268ecd-d8fd-4918-8942-e7e9fe9fe600,bicycle,1047,17.45,3444,02/08/2018 08:30:00,02/08/2018 08:45:00,8,8,4,9,9,15031,14549,2018,30.29,-97.74,30.266,-97.747,Active
1ce0e3b8-2431-45a2-8420-90ef3bde5aee,bicycle,515,8.58,2494,02/08/2018 08:30:00,02/08/2018 08:30:00,8,8,4,9,1,15017,15810,2018,30.257,-97.739,30.269,-97.728,Active
8a5b338e-15e5-43ce-b2bf-6ec007045aaa,bicycle,603,10.05,1127,02/08/2018 08:30:00,02/08/2018 08:45:00,8,8,4,9,9,14386,14074,2018,30.254,-97.748,30.26,-97.753,Active
3d28b8e3-c57e-4474-beae-418b8d43f2ea,bicycle,600,10,2225,08/30/2018 11:00:00,08/30/2018 11:15:00,8,23,4,9,9,15174,14545,2018,30.253,-97.736,30.256,-97.746,Active
e568f4cb-a0cd-4b42-bf5f-7738b1ebd927,bicycle,283,4.72,966,02/08/2018 08:45:00,02/08/2018 08:45:00,8,8,4,9,9,14385,14546,2018,30.251,-97.749,30.259,-97.746,Active
8de7a8c3-6b96-4756-888a-730628107666,bicycle,408,6.8,1481,02/08/2018 08:45:00,02/08/2018 08:45:00,8,8,4,3,9,15650,14707,2018,30.264,-97.729,30.268,-97.743,Active
6f778ced-37a2-4b9d-80a6-290c125e36bb,bicycle,625,10.42,1529,02/08/2018 08:45:00,02/08/2018 09:00:00,8,8,4,9,9,15021,14230,2018,30.265,-97.74,30.257,-97.75,Active
d66890ac-f465-43a9-9b1a-3ed39758b87b,bicycle,1561,26.02,2446,02/08/2018 08:45:00,02/08/2018 09:15:00,8,8,4,9,9,15021,14390,2018,30.265,-97.74,30.264,-97.749,Active
f7d64342-fbfc-42ff-8edd-aa718ecb4c3f,bicycle,1048,17.47,112,09/29/2018 02:00:00,09/29/2018 02:30:00,9,14,6,5,5,13918,13918,2018,30.264,-97.756,30.264,-97.756,Active
24b60f70-0f50-4ef5-b671-258e08b51cf8,bicycle,2095,34.92,2431,08/22/2018 07:00:00,08/22/2018 07:30:00,8,19,3,5,9,13918,14864,2018,30.264,-97.755,30.265,-97.742,Active
f6d49c13-7a58-4345-a937-1a3341aa3d50,bicycle,620,10.33,1996,02/08/2018 08:45:00,02/08/2018 09:00:00,8,8,4,5,9,13760,14549,2018,30.263,-97.759,30.266,-97.747,Active
ae0f02b4-2761-4bf3-b65c-a57e66416738,bicycle,336,5.6,1448,02/08/2018 09:00:00,02/08/2018 09:00:00,8,9,4,1,9,14869,14707,2018,30.279,-97.741,30.267,-97.743,Active
96f36ec1-505f-4ba5-be0d-9616063ef6a7,bicycle,310,5.17,1030,02/08/2018 09:00:00,02/08/2018 09:00:00,8,9,4,9,9,13920,14550,2018,30.27,-97.756,30.269,-97.746,Active
0d04afba-92bc-4837-90fe-d812751ecd8f,bicycle,5051,84.18,995,05/10/2018 11:30:00,05/10/2018 12:45:00,10,11,5,5,5,13288,13603,2018,30.264,-97.765,30.264,-97.76,Active
3ae68eab-11fc-4f0d-a88b-744bd290f874,bicycle,407,6.78,1320,02/08/2018 09:00:00,02/08/2018 09:15:00,8,9,4,5,9,13760,14234,2018,30.263,-97.759,30.266,-97.75,Active
