idstation,lat1,lon1
15017,30.256,-97.74
15176,30.259,-97.735
14076,30.266,-97.752
12976,30.272,-97.769
15022,30.266,-97.739
13919,30.267,-97.754
15963,30.258,-97.725
13445,30.264,-97.763
15021,30.266,-97.738
14549,30.266,-97.746
15172,30.25,-97.736
14705,30.264,-97.743
14547,30.262,-97.745
14080,30.274,-97.752
14864,30.266,-97.74
15021,30.265,-97.738
15180,30.269,-97.736
14546,30.258,-97.746
14227,30.249,-97.749
13920,30.269,-97.755
14234,30.266,-97.752
14706,30.266,-97.744
15014,30.249,-97.738
13603,30.264,-97.76
14389,30.261,-97.749
14706,30.265,-97.743
13604,30.267,-97.761
14226,30.248,-97.749
14389,30.261,-97.749
15024,30.273,-97.738
13920,30.269,-97.755
14546,30.259,-97.746
14705,30.263,-97.743
13603,30.264,-97.761
13759,30.26,-97.758
14707,30.268,-97.743
12977,30.275,-97.77
15021,30.265,-97.738
15021,30.265,-97.739
14861,30.26,-97.742
15180,30.268,-97.736
16593,30.259,-97.715
14251,30.307,-97.75
14079,30.272,-97.753
14391,30.265,-97.749
13752,30.245,-97.757
14389,30.261,-97.748
14548,30.264,-97.745
13760,30.262,-97.757
12973,30.264,-97.77
14230,30.258,-97.75
14080,30.275,-97.753
14706,30.265,-97.743
11716,30.27,-97.788
14390,30.262,-97.748
14550,30.268,-97.745
13917,30.262,-97.755
12966,30.246,-97.769
15179,30.265,-97.736
15019,30.26,-97.738
15019,30.26,-97.737
14871,30.283,-97.741
15173,30.253,-97.737
13759,30.26,-97.757
15342,30.279,-97.734
13283,30.251,-97.764
15802,30.25,-97.727
15018,30.257,-97.739
13758,30.258,-97.759
15178,30.264,-97.738
14864,30.266,-97.742
14389,30.261,-97.749
14391,30.266,-97.748
15800,30.245,-97.726
15017,30.256,-97.74
14229,30.255,-97.751
14389,30.261,-97.749
14548,30.265,-97.745
17692,30.25,-97.699
14075,30.262,-97.753
14705,30.264,-97.744
12657,30.261,-97.775
13918,30.264,-97.755
13917,30.262,-97.754
15647,30.255,-97.73
14389,30.26,-97.749
16595,30.262,-97.715
13758,30.258,-97.759
13293,30.276,-97.766
14716,30.289,-97.743
13919,30.266,-97.754
13764,30.272,-97.757
14707,30.267,-97.742
14546,30.258,-97.747
15027,30.28,-97.738
14080,30.276,-97.752
14385,30.25,-97.749
15493,30.264,-97.733
12660,30.268,-97.773
15493,30.264,-97.731
16279,30.261,-97.719
15650,30.263,-97.728
15177,30.261,-97.737
14863,30.263,-97.74
14385,30.251,-97.748
14550,30.269,-97.746
14546,30.259,-97.746
13446,30.265,-97.762
14859,30.254,-97.742
14075,30.262,-97.754
15008,30.235,-97.739
14078,30.27,-97.753
14705,30.262,-97.744
14550,30.268,-97.746
14225,30.245,-97.751
14389,30.261,-97.749
14876,30.296,-97.742
14390,30.262,-97.749
14389,30.26,-97.747
14704,30.26,-97.742
13916,30.259,-97.754
13919,30.267,-97.754
14078,30.271,-97.753
13759,30.261,-97.758
14546,30.259,-97.746
14705,30.263,-97.744
16748,30.252,-97.712
13446,30.264,-97.763
14080,30.275,-97.753
14861,30.26,-97.742
14385,30.25,-97.749
15028,30.282,-97.737
14389,30.261,-97.749
14548,30.264,-97.746
14389,30.261,-97.749
14866,30.272,-97.741
13288,30.265,-97.765
14391,30.265,-97.748
14393,30.269,-97.748
15178,30.264,-97.738
14875,30.293,-97.741
14549,30.266,-97.745
12822,30.28,-97.772
14548,30.263,-97.746
14863,30.263,-97.74
16281,30.266,-97.72
15018,30.257,-97.739
14548,30.265,-97.745
15021,30.264,-97.739
13603,30.264,-97.76
15178,30.264,-97.737
14079,30.272,-97.754
15173,30.251,-97.736
15329,30.248,-97.735
13132,30.268,-97.767
15494,30.266,-97.733
14706,30.266,-97.743
14393,30.269,-97.748
14389,30.26,-97.749
14546,30.258,-97.746
14077,30.266,-97.753
14385,30.252,-97.748
14864,30.266,-97.742
14385,30.252,-97.748
12972,30.262,-97.77
13603,30.264,-97.76
12814,30.26,-97.771
15958,30.247,-97.723
14862,30.263,-97.741
12973,30.264,-97.771
13291,30.271,-97.764
15020,30.262,-97.738
14705,30.262,-97.744
15486,30.247,-97.733
14393,30.269,-97.748
14078,30.27,-97.753
14705,30.264,-97.744
14389,30.26,-97.749
14389,30.261,-97.749
15021,30.265,-97.739
13596,30.247,-97.761
14390,30.262,-97.748
14389,30.261,-97.748
15019,30.26,-97.738
14865,30.268,-97.74
14864,30.267,-97.741
17075,30.281,-97.709
14235,30.269,-97.752
14713,30.283,-97.744
12973,30.264,-97.771
14547,30.261,-97.747
14550,30.268,-97.745
13442,30.256,-97.763
15180,30.269,-97.736
12027,30.262,-97.785
13288,30.264,-97.764
13760,30.263,-97.758
15179,30.266,-97.737
14550,30.268,-97.746
14544,30.255,-97.745
13918,30.264,-97.756
15179,30.266,-97.737
13442,30.255,-97.761
13288,30.265,-97.765
16282,30.266,-97.719
15022,30.269,-97.739
14389,30.261,-97.749
14549,30.266,-97.745
14707,30.268,-97.742
14226,30.248,-97.75
14865,30.269,-97.74
15798,30.24,-97.726
15028,30.281,-97.738
14391,30.266,-97.748
15344,30.283,-97.733
15008,30.235,-97.739
14864,30.266,-97.74
13598,30.252,-97.759
13921,30.271,-97.755
15341,30.277,-97.735
15008,30.235,-97.739
14385,30.252,-97.748
14234,30.266,-97.752
14222,30.237,-97.751
14704,30.26,-97.745
14232,30.261,-97.75
14863,30.264,-97.74
14226,30.247,-97.75
14863,30.264,-97.741
14389,30.261,-97.747
16115,30.245,-97.723
12973,30.264,-97.77
15800,30.244,-97.726
14863,30.265,-97.742
12508,30.283,-97.776
16272,30.243,-97.72
14390,30.262,-97.749
14389,30.261,-97.749
14389,30.261,-97.749
14708,30.269,-97.743
14230,30.257,-97.75
13123,30.245,-97.768
15021,30.264,-97.74
14548,30.264,-97.745
14230,30.258,-97.75
13918,30.264,-97.755
15963,30.258,-97.725
13445,30.262,-97.762
15659,30.285,-97.729
14233,30.264,-97.751
13135,30.275,-97.769
14391,30.265,-97.748
14225,30.245,-97.752
14872,30.286,-97.741
14863,30.265,-97.741
14704,30.261,-97.745
15178,30.264,-97.737
14389,30.261,-97.749
13762,30.267,-97.759
13134,30.273,-97.766
14078,30.27,-97.753
14705,30.263,-97.744
14866,30.272,-97.741
13602,30.262,-97.761
13911,30.247,-97.755
13921,30.271,-97.754
14079,30.272,-97.752
15021,30.265,-97.739
14705,30.262,-97.743
13131,30.265,-97.769
12973,30.264,-97.77
13920,30.269,-97.755
14391,30.264,-97.749
15020,30.263,-97.738
15020,30.263,-97.738
14391,30.266,-97.748
14875,30.292,-97.74
12658,30.263,-97.775
14389,30.261,-97.749
14704,30.261,-97.745
14705,30.263,-97.744
13288,30.265,-97.766
14230,30.258,-97.75
14865,30.269,-97.74
15019,30.26,-97.738
13603,30.264,-97.76
14077,30.267,-97.752
15178,30.264,-97.738
14389,30.261,-97.749
15019,30.26,-97.737
13599,30.255,-97.761
15021,30.264,-97.739
14226,30.248,-97.75
13437,30.245,-97.763
13130,30.263,-97.768
14077,30.267,-97.752
14389,30.26,-97.749
14077,30.267,-97.752
14707,30.266,-97.742
14546,30.259,-97.746
14863,30.265,-97.74
15494,30.266,-97.732
14550,30.269,-97.746
14701,30.254,-97.744
14863,30.265,-97.741
14389,30.26,-97.747
12820,30.274,-97.771
13918,30.264,-97.756
14384,30.248,-97.749
14550,30.269,-97.746
13446,30.265,-97.764
12977,30.273,-97.769
14850,30.233,-97.742
14547,30.261,-97.745
14385,30.251,-97.749
13917,30.261,-97.755
15180,30.268,-97.736
15807,30.261,-97.727
14864,30.267,-97.74
15018,30.258,-97.738
14707,30.267,-97.743
13289,30.267,-97.765
13446,30.266,-97.763
14705,30.264,-97.744
11710,30.257,-97.788
13446,30.265,-97.763
15021,30.265,-97.739
12498,30.259,-97.776
15343,30.281,-97.733
13603,30.264,-97.76
19120,30.274,-97.677
13911,30.247,-97.754
12973,30.264,-97.771
14233,30.264,-97.75
11711,30.26,-97.788
15493,30.264,-97.731
14076,30.266,-97.753
14075,30.263,-97.754
13123,30.245,-97.768
14547,30.261,-97.747
14861,30.26,-97.742
11868,30.258,-97.787
14863,30.265,-97.742
15018,30.257,-97.739
14385,30.251,-97.747
15336,30.265,-97.733
13919,30.266,-97.756
13755,30.25,-97.757
14079,30.272,-97.753
14706,30.266,-97.743
15021,30.265,-97.739
14391,30.266,-97.747
13603,30.264,-97.76
13911,30.247,-97.755
14717,30.291,-97.742
14863,30.264,-97.74
14861,30.26,-97.742
14389,30.261,-97.749
14706,30.266,-97.743
14078,30.269,-97.753
14705,30.263,-97.744
13448,30.269,-97.763
15018,30.257,-97.739
14077,30.267,-97.752
15964,30.261,-97.725
14704,30.26,-97.745
14077,30.268,-97.752
14546,30.258,-97.746
14078,30.27,-97.754
14388,30.259,-97.748
14389,30.26,-97.749
13288,30.264,-97.763
13445,30.264,-97.763
14077,30.267,-97.752
13288,30.264,-97.766
14707,30.267,-97.745
15021,30.265,-97.739
15329,30.248,-97.734
15338,30.27,-97.734
15027,30.28,-97.738
14866,30.272,-97.741
15021,30.265,-97.738
15022,30.267,-97.739
14385,30.251,-97.749
13920,30.269,-97.754
15965,30.262,-97.725
15173,30.251,-97.735
14706,30.264,-97.744
15336,30.264,-97.733
14233,30.264,-97.749
14233,30.264,-97.751
13920,30.269,-97.755
13446,30.265,-97.762
14546,30.26,-97.745
14235,30.27,-97.75
14865,30.27,-97.742
16270,30.238,-97.72
13134,30.273,-97.766
14394,30.272,-97.747
13919,30.267,-97.754
14075,30.263,-97.754
15335,30.262,-97.733
15021,30.266,-97.739
15018,30.259,-97.738
14858,30.253,-97.74
14389,30.261,-97.748
14234,30.265,-97.751
14863,30.264,-97.741
12967,30.25,-97.769
13760,30.263,-97.757
14546,30.259,-97.747
14389,30.261,-97.748
12657,30.261,-97.773
14863,30.263,-97.742
13131,30.264,-97.766
15185,30.282,-97.736
14862,30.263,-97.742
13442,30.255,-97.763
13911,30.247,-97.755
14390,30.262,-97.748
13603,30.264,-97.76
13596,30.247,-97.761
14548,30.264,-97.745
13445,30.263,-97.763
14391,30.265,-97.747
15027,30.28,-97.738
13910,30.246,-97.756
14869,30.279,-97.741
13917,30.262,-97.754
13287,30.261,-97.765
14549,30.267,-97.745
14068,30.246,-97.754
14389,30.261,-97.749
13761,30.265,-97.757
13759,30.26,-97.758
14389,30.259,-97.747
14707,30.267,-97.743
12973,30.264,-97.771
14713,30.282,-97.743
15179,30.266,-97.737
13917,30.26,-97.755
13759,30.26,-97.757
14706,30.264,-97.744
14870,30.281,-97.741
15330,30.251,-97.735
14863,30.265,-97.742
13918,30.264,-97.755
15965,30.262,-97.725
14548,30.264,-97.745
13759,30.26,-97.757
15965,30.262,-97.725
14391,30.265,-97.747
16115,30.244,-97.723
13919,30.266,-97.755
13917,30.261,-97.755
13594,30.242,-97.76
14541,30.247,-97.745
13293,30.275,-97.764
13292,30.274,-97.764
14389,30.261,-97.749
14226,30.248,-97.75
13288,30.265,-97.766
14230,30.258,-97.75
12820,30.275,-97.771
14863,30.263,-97.741
14393,30.269,-97.749
12019,30.242,-97.783
14077,30.267,-97.753
14393,30.269,-97.748
13916,30.26,-97.755
12821,30.277,-97.771
15021,30.264,-97.738
14234,30.265,-97.751
13445,30.262,-97.762
13760,30.263,-97.758
14545,30.258,-97.746
14706,30.265,-97.745
14389,30.261,-97.748
16434,30.255,-97.718
15027,30.28,-97.738
14076,30.265,-97.754
12499,30.259,-97.776
15179,30.266,-97.736
13603,30.264,-97.76
16595,30.262,-97.714
14863,30.263,-97.74
13288,30.264,-97.764
13445,30.262,-97.761
13917,30.262,-97.755
15964,30.261,-97.724
14234,30.266,-97.751
15179,30.266,-97.737
12977,30.273,-97.77
15020,30.262,-97.738
14065,30.238,-97.753
13442,30.255,-97.762
15171,30.248,-97.735
14864,30.266,-97.742
14705,30.263,-97.745
15182,30.274,-97.737
13760,30.263,-97.757
15493,30.264,-97.732
15492,30.262,-97.733
15805,30.257,-97.726
14235,30.269,-97.75
14077,30.267,-97.752
15024,30.273,-97.737
14705,30.262,-97.744
14559,30.29,-97.746
14391,30.265,-97.749
13442,30.256,-97.762
14707,30.268,-97.743
14391,30.265,-97.748
12024,30.255,-97.783
13764,30.272,-97.759
14707,30.267,-97.743
15495,30.27,-97.731
12651,30.247,-97.775
14391,30.265,-97.749
13598,30.252,-97.759
15329,30.248,-97.733
15018,30.257,-97.739
14875,30.292,-97.741
15329,30.248,-97.733
14859,30.254,-97.742
14227,30.25,-97.749
15020,30.262,-97.738
14076,30.265,-97.754
13759,30.26,-97.758
16280,30.262,-97.72
15643,30.247,-97.73
14547,30.261,-97.747
14391,30.264,-97.748
13923,30.276,-97.757
15341,30.278,-97.735
15018,30.257,-97.738
14859,30.254,-97.742
15179,30.265,-97.736
14859,30.254,-97.742
15172,30.25,-97.735
14392,30.267,-97.748
13291,30.272,-97.766
13918,30.264,-97.755
12973,30.264,-97.771
13918,30.264,-97.755
14708,30.27,-97.742
14715,30.287,-97.744
15019,30.259,-97.739
16122,30.261,-97.722
14232,30.261,-97.75
14389,30.261,-97.749
14081,30.277,-97.752
13917,30.261,-97.755
13918,30.264,-97.757
14392,30.268,-97.747
14861,30.26,-97.741
14546,30.259,-97.747
14545,30.257,-97.746
14705,30.264,-97.744
14385,30.252,-97.748
14082,30.28,-97.753
14706,30.266,-97.744
14865,30.268,-97.741
15489,30.255,-97.732
14386,30.252,-97.748
13918,30.264,-97.756
12977,30.274,-97.77
15329,30.248,-97.734
14233,30.264,-97.749
15018,30.257,-97.738
14548,30.263,-97.746
13446,30.266,-97.761
12651,30.247,-97.775
14389,30.261,-97.748
14075,30.263,-97.754
14866,30.272,-97.741
16434,30.254,-97.717
14395,30.274,-97.748
15807,30.262,-97.726
14546,30.259,-97.746
16593,30.259,-97.715
14549,30.265,-97.746
15017,30.255,-97.739
13761,30.265,-97.758
13288,30.264,-97.765
14387,30.256,-97.748
15495,30.269,-97.731
14078,30.269,-97.753
14865,30.268,-97.74
15179,30.267,-97.737
15178,30.264,-97.738
15798,30.241,-97.726
14864,30.265,-97.742
14385,30.25,-97.749
14705,30.264,-97.742
14077,30.267,-97.754
13919,30.267,-97.755
14384,30.249,-97.749
14547,30.261,-97.747
14393,30.269,-97.749
14395,30.275,-97.748
13758,30.258,-97.758
14075,30.263,-97.754
13754,30.248,-97.758
14075,30.262,-97.754
14388,30.258,-97.749
14863,30.263,-97.74
15178,30.264,-97.737
14233,30.265,-97.751
14076,30.266,-97.753
13602,30.261,-97.759
14080,30.274,-97.752
13600,30.257,-97.759
15329,30.249,-97.735
14234,30.266,-97.751
13918,30.265,-97.755
14860,30.257,-97.74
13288,30.264,-97.764
14391,30.264,-97.749
14865,30.268,-97.741
13750,30.24,-97.758
13603,30.264,-97.76
15021,30.264,-97.738
13919,30.265,-97.755
14864,30.267,-97.74
13290,30.268,-97.765
14230,30.258,-97.75
14389,30.261,-97.749
15021,30.264,-97.739
13445,30.264,-97.763
14225,30.245,-97.752
14068,30.245,-97.752
13442,30.255,-97.761
14225,30.245,-97.752
12976,30.272,-97.768
15965,30.263,-97.725
15018,30.257,-97.739
13918,30.264,-97.756
14389,30.261,-97.749
14225,30.245,-97.751
13278,30.24,-97.766
14078,30.27,-97.754
14393,30.269,-97.748
15178,30.264,-97.737
14075,30.263,-97.754
12972,30.261,-97.769
12973,30.264,-97.771
14389,30.261,-97.748
13289,30.265,-97.765
14394,30.273,-97.749
13442,30.255,-97.762
13441,30.254,-97.762
13921,30.271,-97.754
12024,30.255,-97.783
14389,30.26,-97.749
13918,30.264,-97.756
14559,30.29,-97.746
14690,30.228,-97.743
14233,30.265,-97.75
13919,30.267,-97.755
14705,30.264,-97.744
16119,30.254,-97.722
14079,30.271,-97.754
14706,30.265,-97.743
12821,30.278,-97.772
15021,30.265,-97.739
14864,30.267,-97.741
15638,30.234,-97.73
13600,30.257,-97.759
14704,30.26,-97.742
15021,30.265,-97.737
14862,30.262,-97.74
14390,30.262,-97.748
15493,30.264,-97.731
14390,30.262,-97.749
14392,30.268,-97.748
15019,30.261,-97.739
15178,30.264,-97.738
15486,30.246,-97.731
13761,30.265,-97.758
14384,30.248,-97.749
14389,30.261,-97.75
15021,30.265,-97.739
13441,30.253,-97.763
13603,30.264,-97.761
14707,30.267,-97.742
15963,30.258,-97.726
15173,30.252,-97.737
15495,30.268,-97.732
13920,30.269,-97.755
15331,30.254,-97.734
14866,30.272,-97.741
16270,30.239,-97.72
14544,30.255,-97.747
14234,30.266,-97.751
14862,30.261,-97.741
14864,30.267,-97.742
14548,30.265,-97.746
14234,30.267,-97.751
14867,30.272,-97.74
14536,30.236,-97.747
14863,30.264,-97.741
14384,30.249,-97.749
13445,30.262,-97.762
15018,30.257,-97.739
12972,30.262,-97.77
14226,30.248,-97.75
13288,30.264,-97.765
15808,30.263,-97.727
14075,30.262,-97.753
14864,30.267,-97.741
14706,30.265,-97.744
13446,30.265,-97.764
13602,30.261,-97.759
14861,30.259,-97.741
13130,30.263,-97.766
14861,30.26,-97.741
14390,30.262,-97.748
13603,30.264,-97.76
14235,30.27,-97.75
15801,30.246,-97.727
15018,30.258,-97.739
14385,30.252,-97.748
13446,30.265,-97.764
13133,30.27,-97.766
13603,30.264,-97.76
12821,30.277,-97.772
13596,30.247,-97.761
14548,30.264,-97.746
15173,30.251,-97.736
14861,30.26,-97.742
13447,30.268,-97.764
13131,30.265,-97.768
14391,30.264,-97.749
13919,30.266,-97.755
14707,30.267,-97.743
12973,30.264,-97.771
15329,30.248,-97.734
15016,30.253,-97.738
14075,30.262,-97.754
15021,30.264,-97.738
14080,30.275,-97.753
12790,30.203,-97.771
13133,30.269,-97.767
15491,30.26,-97.732
14226,30.248,-97.75
13918,30.264,-97.756
13450,30.275,-97.762
14707,30.267,-97.742
12663,30.276,-97.773
15807,30.262,-97.726
14864,30.265,-97.742
14702,30.255,-97.745
14706,30.264,-97.744
14546,30.259,-97.747
16285,30.274,-97.72
15808,30.263,-97.726
14389,30.261,-97.749
12018,30.241,-97.784
12977,30.274,-97.77
13442,30.255,-97.761
13600,30.257,-97.76
14234,30.265,-97.75
14547,30.262,-97.744
13603,30.264,-97.76
14392,30.267,-97.749
14391,30.265,-97.748
13132,30.268,-97.767
15178,30.265,-97.737
15020,30.263,-97.74
12343,30.264,-97.778
14078,30.269,-97.753
14859,30.254,-97.742
15492,30.263,-97.732
14389,30.261,-97.749
14870,30.281,-97.741
15021,30.264,-97.738
13918,30.264,-97.756
14385,30.252,-97.748
14391,30.266,-97.748
14706,30.266,-97.742
15020,30.262,-97.738
13603,30.264,-97.761
13604,30.267,-97.761
15022,30.268,-97.74
15023,30.269,-97.739
15021,30.264,-97.739
15644,30.248,-97.728
15016,30.254,-97.738
15178,30.264,-97.737
14235,30.269,-97.75
15493,30.263,-97.732
14866,30.27,-97.742
14863,30.264,-97.742
13446,30.265,-97.764
14389,30.261,-97.749
14548,30.264,-97.744
14863,30.263,-97.74
13289,30.265,-97.765
14389,30.292,-97.741
14389,30.292,-97.741
14390,30.264,-97.749
13595,30.246,-97.759
14075,30.262,-97.754
14866,30.27,-97.742
14708,30.27,-97.743
14850,30.234,-97.742
15495,30.27,-97.731
13764,30.272,-97.757
14232,30.263,-97.75
14391,30.265,-97.747
13916,30.259,-97.757
13759,30.26,-97.758
15171,30.248,-97.736
15346,30.288,-97.733
13600,30.257,-97.759
15178,30.264,-97.738
13445,30.264,-97.763
14548,30.263,-97.746
16436,30.259,-97.718
14236,30.27,-97.75
15021,30.264,-97.74
13919,30.267,-97.756
14235,30.269,-97.75
14858,30.252,-97.741
14389,30.261,-97.749
16122,30.262,-97.723
14390,30.262,-97.748
15021,30.265,-97.74
13750,30.24,-97.758
15180,30.269,-97.735
12814,30.26,-97.773
13288,30.264,-97.764
16122,30.261,-97.722
14384,30.249,-97.75
14389,30.26,-97.749
14864,30.265,-97.741
14389,30.261,-97.749
14708,30.269,-97.744
14235,30.269,-97.751
15180,30.268,-97.736
13445,30.263,-97.762
12973,30.264,-97.771
13603,30.264,-97.76
15018,30.259,-97.738
14559,30.29,-97.746
13133,30.269,-97.768
14864,30.267,-97.74
14548,30.265,-97.746
14537,30.237,-97.746
14391,30.265,-97.748
14863,30.264,-97.741
14078,30.27,-97.753
13290,30.268,-97.765
15331,30.254,-97.734
14389,30.261,-97.749
14389,30.261,-97.749
14389,30.261,-97.749
14391,30.266,-97.747
14393,30.269,-97.749
15807,30.261,-97.722
14391,30.265,-97.749
14869,30.279,-97.741
14714,30.283,-97.743
13288,30.265,-97.766
14078,30.271,-97.754
15021,30.264,-97.74
13603,30.264,-97.76
14070,30.251,-97.754
15493,30.264,-97.733
14861,30.26,-97.74
15021,30.265,-97.737
13912,30.249,-97.755
13445,30.263,-97.763
14234,30.266,-97.751
14225,30.245,-97.751
14234,30.265,-97.751
15017,30.257,-97.739
14546,30.259,-97.746
15021,30.265,-97.738
15800,30.245,-97.726
15964,30.261,-97.725
14549,30.265,-97.746
14703,30.258,-97.743
14385,30.252,-97.748
14389,30.261,-97.749
13120,30.239,-97.766
14386,30.252,-97.748
14076,30.265,-97.752
14233,30.264,-97.749
14389,30.261,-97.748
14545,30.256,-97.747
13603,30.264,-97.76
14556,30.282,-97.745
14080,30.275,-97.753
13760,30.263,-97.757
14870,30.281,-97.741
14874,30.291,-97.741
14871,30.283,-97.742
14863,30.264,-97.741
13918,30.263,-97.756
14392,30.267,-97.749
15338,30.27,-97.734
15019,30.26,-97.738
13288,30.264,-97.765
14390,30.264,-97.749
15493,30.263,-97.731
14550,30.269,-97.746
13917,30.261,-97.755
14550,30.268,-97.746
13442,30.256,-97.763
15027,30.279,-97.738
12973,30.264,-97.771
14546,30.259,-97.747
15018,30.258,-97.737
15330,30.251,-97.735
13760,30.263,-97.758
15493,30.264,-97.732
15650,30.264,-97.729
14077,30.267,-97.752
14706,30.265,-97.744
14393,30.27,-97.748
13442,30.255,-97.762
15019,30.26,-97.738
14864,30.265,-97.741
15020,30.262,-97.738
14391,30.266,-97.748
14080,30.275,-97.753
14706,30.264,-97.744
14389,30.261,-97.749
14385,30.252,-97.748
13130,30.263,-97.768
14389,30.261,-97.749
15021,30.264,-97.74
13288,30.265,-97.766
13760,30.262,-97.758
14078,30.269,-97.753
15021,30.266,-97.739
14234,30.265,-97.751
13131,30.265,-97.768
13761,30.265,-97.759
15179,30.266,-97.736
12493,30.246,-97.777
15178,30.265,-97.737
14861,30.26,-97.741
15022,30.268,-97.738
14706,30.266,-97.744
15178,30.264,-97.737
14389,30.26,-97.749
13292,30.274,-97.764
14079,30.271,-97.754
14389,30.261,-97.749
15810,30.268,-97.726
14078,30.271,-97.753
15646,30.253,-97.73
15017,30.256,-97.74
14864,30.267,-97.741
14234,30.266,-97.749
13919,30.266,-97.755
13131,30.265,-97.766
15179,30.266,-97.735
14227,30.249,-97.749
15019,30.26,-97.738
13442,30.256,-97.763
15181,30.272,-97.736
15022,30.268,-97.739
12976,30.272,-97.769
14864,30.266,-97.742
14235,30.269,-97.749
14863,30.263,-97.742
14389,30.261,-97.747
13918,30.264,-97.755
12977,30.274,-97.77
15179,30.267,-97.736
15178,30.265,-97.737
13289,30.266,-97.765
13759,30.261,-97.759
15336,30.264,-97.734
15807,30.262,-97.726
14545,30.256,-97.746
14863,30.265,-97.74
15018,30.259,-97.738
12973,30.264,-97.77
13446,30.265,-97.762
15019,30.26,-97.737
13918,30.264,-97.756
15174,30.254,-97.736
14393,30.269,-97.748
14705,30.263,-97.743
14864,30.267,-97.741
16270,30.239,-97.72
13760,30.263,-97.758
15021,30.264,-97.74
14389,30.261,-97.748
13917,30.261,-97.755
14389,30.261,-97.749
13603,30.264,-97.76
13919,30.267,-97.755
15803,30.253,-97.726
14385,30.251,-97.749
15008,30.235,-97.739
14389,30.26,-97.749
14388,30.258,-97.748
15021,30.265,-97.738
14546,30.26,-97.745
14546,30.259,-97.746
14390,30.264,-97.749
14861,30.26,-97.741
14391,30.265,-97.748
14391,30.265,-97.748
14548,30.264,-97.746
12972,30.262,-97.769
14864,30.267,-97.741
13603,30.264,-97.76
14705,30.264,-97.743
14714,30.283,-97.744
15493,30.264,-97.731
13446,30.265,-97.762
14389,30.261,-97.747
14389,30.261,-97.749
13918,30.264,-97.755
15018,30.259,-97.738
15335,30.263,-97.734
14707,30.267,-97.744
15021,30.266,-97.739
14389,30.261,-97.749
13289,30.265,-97.765
14547,30.261,-97.745
16122,30.261,-97.722
14075,30.263,-97.754
14869,30.279,-97.741
14860,30.257,-97.74
16593,30.258,-97.714
14852,30.237,-97.741
13291,30.271,-97.766
14706,30.266,-97.743
14863,30.265,-97.742
15178,30.265,-97.737
16281,30.265,-97.719
13282,30.251,-97.765
14237,30.273,-97.751
14393,30.269,-97.748
14549,30.266,-97.747
12973,30.264,-97.771
14077,30.267,-97.752
13134,30.272,-97.768
14234,30.266,-97.751
14867,30.272,-97.741
14865,30.268,-97.742
15021,30.264,-97.738
13911,30.247,-97.755
14866,30.271,-97.741
13288,30.265,-97.765
13132,30.269,-97.768
14077,30.266,-97.753
12973,30.264,-97.77
15019,30.26,-97.739
13600,30.257,-97.759
14075,30.263,-97.754
14541,30.247,-97.747
14558,30.287,-97.746
15965,30.263,-97.725
14865,30.268,-97.741
13920,30.269,-97.754
14078,30.27,-97.754
14551,30.271,-97.745
14224,30.244,-97.751
14073,30.259,-97.753
14389,30.26,-97.748
14389,30.261,-97.749
14080,30.275,-97.753
13919,30.267,-97.754
12338,30.253,-97.78
13760,30.262,-97.758
12338,30.253,-97.78
14389,30.261,-97.749
15021,30.265,-97.74
13918,30.264,-97.756
16126,30.271,-97.723
14707,30.267,-97.742
14389,30.261,-97.748
13288,30.264,-97.764
14389,30.261,-97.749
14234,30.266,-97.752
14234,30.265,-97.751
15021,30.266,-97.739
14863,30.265,-97.741
14705,30.263,-97.743
13606,30.27,-97.76
14076,30.265,-97.752
14864,30.266,-97.74
15179,30.266,-97.736
12661,30.27,-97.773
15649,30.261,-97.729
12816,30.265,-97.771
14706,30.265,-97.744
14075,30.263,-97.754
14075,30.263,-97.754
15019,30.26,-97.738
14391,30.265,-97.749
14548,30.264,-97.745
14866,30.272,-97.74
14708,30.27,-97.744
16751,30.259,-97.711
13918,30.264,-97.755
14874,30.289,-97.741
14706,30.264,-97.744
15336,30.264,-97.733
15486,30.246,-97.731
13918,30.264,-97.755
15021,30.265,-97.738
13762,30.268,-97.758
14705,30.263,-97.743
14385,30.251,-97.749
16906,30.254,-97.709
13919,30.265,-97.755
13917,30.261,-97.755
14077,30.266,-97.753
5565,30.25,-97.882
14075,30.262,-97.753
13918,30.264,-97.755
13132,30.268,-97.767
14385,30.251,-97.749
15018,30.258,-97.739
14710,30.275,-97.742
14225,30.245,-97.751
13760,30.263,-97.757
12972,30.261,-97.77
13442,30.256,-97.762
14392,30.267,-97.747
14235,30.27,-97.75
14232,30.26,-97.75
15178,30.264,-97.737
13442,30.255,-97.762
15641,30.242,-97.728
13446,30.264,-97.763
13289,30.266,-97.765
14706,30.264,-97.744
15807,30.262,-97.726
13759,30.26,-97.758
14233,30.264,-97.751
13918,30.264,-97.756
14545,30.256,-97.746
11237,30.255,-97.797
14547,30.26,-97.746
14391,30.265,-97.749
13916,30.26,-97.755
15021,30.264,-97.74
14385,30.251,-97.749
14865,30.269,-97.74
14234,30.265,-97.751
14701,30.254,-97.744
14704,30.26,-97.744
13918,30.264,-97.756
14235,30.27,-97.75
15182,30.273,-97.736
13445,30.263,-97.763
13131,30.265,-97.766
14863,30.264,-97.741
15178,30.264,-97.738
15965,30.263,-97.726
15332,30.255,-97.734
14864,30.266,-97.74
13917,30.261,-97.755
14714,30.285,-97.743
