Vehicle Type,Trip Duration,duration,Trip Distance,datetime,End Time,month,hour,day ,Start District,End District,checkout_kiosk_id,checkin_kiosk_id,year,lat,lon,lat1,lon1,status
bicycle,481,8.02,2800,08/16/2018 08:15:00,08/16/2018 08:15:00,8,8,4,1,9,16280,14864,2018,30.263,-97.721,30.267,-97.742,Active
bicycle,1112,18.53,5472,08/16/2018 08:15:00,08/16/2018 08:30:00,8,8,4,9,9,14878,13292,2018,30.299,-97.741,30.275,-97.765,Active
bicycle,451,7.52,2028,08/16/2018 08:15:00,08/16/2018 08:30:00,8,8,4,3,9,16121,14863,2018,30.26,-97.723,30.265,-97.742,Active
bicycle,195,3.25,660,08/16/2018 08:30:00,08/16/2018 08:30:00,8,8,4,9,9,14077,14234,2018,30.269,-97.754,30.266,-97.75,Active
bicycle,618,10.3,2865,08/16/2018 08:30:00,08/16/2018 08:45:00,8,8,4,3,9,16121,14234,2018,30.26,-97.723,30.266,-97.75,Active
bicycle,1415,23.58,853,08/16/2018 08:45:00,08/16/2018 09:15:00,8,8,4,9,9,14546,14073,2018,30.259,-97.747,30.258,-97.753,Active
bicycle,445,7.42,1947,08/16/2018 08:45:00,08/16/2018 09:00:00,8,8,4,9,9,14870,14707,2018,30.28,-97.741,30.268,-97.743,Active
bicycle,964,16.07,5005,08/16/2018 09:00:00,08/16/2018 09:15:00,8,9,4,9,9,13924,14066,2018,30.278,-97.755,30.242,-97.753,Active
bicycle,4644,77.4,0,11/22/2018 04:45:00,11/22/2018 06:00:00,11,16,4,9,9,14234,14076,2018,30.266,-97.751,30.266,-97.753,Active
bicycle,267,4.45,933,08/16/2018 09:15:00,08/16/2018 09:30:00,8,9,4,9,9,14234,14863,2018,30.266,-97.75,30.265,-97.742,Active
bicycle,2522,42.03,4701,10-05-2018 23:30,10-06-2018 00:15,10,23,5,5,9,13918,14717,2018,30.264,-97.756,30.29,-97.744,Active
bicycle,104,1.73,225,08/16/2018 09:30:00,08/16/2018 09:30:00,8,9,4,9,9,15020,14863,2018,30.264,-97.74,30.265,-97.742,Active
bicycle,2154,35.9,3557,08/16/2018 09:45:00,08/16/2018 10:30:00,8,9,4,9,9,14555,14394,2018,30.282,-97.746,30.272,-97.748,Active
bicycle,725,12.08,1770,08/16/2018 10:00:00,08/16/2018 10:15:00,8,10,4,5,9,13760,14548,2018,30.263,-97.759,30.264,-97.745,Active
bicycle,803,13.38,3444,08/16/2018 10:00:00,08/16/2018 10:15:00,8,10,4,9,9,14401,14548,2018,30.289,-97.748,30.264,-97.746,Active
bicycle,1812,30.2,7982,08/16/2018 10:15:00,08/16/2018 10:45:00,8,10,4,9,9,15192,14392,2018,30.297,-97.736,30.268,-97.75,Active
bicycle,41343,689.05,5955,08/16/2018 10:30:00,08/16/2018 10:00:00,8,10,4,3,3,16267,16267,2018,30.233,-97.72,30.233,-97.72,Active
bicycle,600,10,1802,10-01-2018 17:30,10-01-2018 17:30,10,17,1,9,9,14391,14859,2018,30.265,-97.747,30.254,-97.742,Active
bicycle,477,7.95,2301,08/16/2018 11:15:00,08/16/2018 11:15:00,8,11,4,5,9,13446,13764,2018,30.265,-97.762,30.273,-97.757,Active
bicycle,1339,22.32,2430,08/16/2018 11:30:00,08/16/2018 12:00:00,8,11,4,9,9,14078,15019,2018,30.27,-97.754,30.262,-97.739,Active
bicycle,1054,17.57,2478,08/16/2018 11:30:00,08/16/2018 12:00:00,8,11,4,9,9,14078,15019,2018,30.27,-97.754,30.262,-97.739,Active
bicycle,1133,18.88,3508,08/16/2018 11:45:00,08/16/2018 12:00:00,8,11,4,9,9,14555,16136,2018,30.281,-97.745,30.296,-97.723,Active
bicycle,5436,90.6,10107,08/16/2018 11:45:00,08/16/2018 01:15:00,8,11,4,9,3,14872,16751,2018,30.286,-97.742,30.259,-97.712,Active
bicycle,442,7.37,1400,08/16/2018 11:45:00,08/16/2018 12:00:00,8,11,4,9,5,14234,13760,2018,30.266,-97.75,30.263,-97.759,Active
bicycle,2913,48.55,4216,08/16/2018 12:00:00,08/16/2018 12:45:00,8,12,4,9,9,15176,14863,2018,30.26,-97.738,30.265,-97.742,Active
bicycle,1940,32.33,2269,08/16/2018 12:15:00,08/16/2018 01:00:00,8,12,4,9,9,14073,14073,2018,30.258,-97.753,30.258,-97.753,Active
bicycle,316,5.27,338,08/16/2018 12:30:00,08/16/2018 12:30:00,8,12,4,9,9,14716,14560,2018,30.29,-97.745,30.292,-97.746,Active
bicycle,1206,20.1,2752,08/16/2018 12:45:00,08/16/2018 01:00:00,8,12,4,9,9,14709,13764,2018,30.273,-97.745,30.273,-97.757,Active
bicycle,870,14.5,3460,08/16/2018 01:15:00,08/16/2018 01:30:00,8,13,4,9,9,16136,14712,2018,30.296,-97.723,30.281,-97.744,Active
bicycle,360,6,0,09-03-2018 10:45,09-03-2018 10:45,9,10,1,9,9,14864,14864,2018,30.267,-97.741,30.267,-97.741,Active
bicycle,912,15.2,1819,08/16/2018 01:15:00,08/16/2018 01:30:00,8,13,4,9,9,14863,15180,2018,30.265,-97.742,30.269,-97.737,Active
bicycle,439,7.32,2237,08/16/2018 01:30:00,08/16/2018 01:30:00,8,13,4,9,3,14705,15807,2018,30.263,-97.743,30.262,-97.726,Active
bicycle,480,8,2006,09-07-2018 18:30,09-07-2018 18:45,9,18,5,3,9,15964,14864,2018,30.261,-97.724,30.267,-97.741,Active
bicycle,402,6.7,1400,08/16/2018 01:45:00,08/16/2018 01:45:00,8,13,4,5,9,13760,14234,2018,30.264,-97.759,30.266,-97.75,Active
bicycle,420,7,1248,09/16/2018 08:15:00,09/16/2018 08:15:00,9,20,7,9,9,14861,14233,2018,30.26,-97.741,30.264,-97.751,Active
bicycle,1103,18.38,3009,08/16/2018 01:45:00,08/16/2018 02:00:00,8,13,4,9,5,14077,13602,2018,30.269,-97.754,30.262,-97.762,Active
bicycle,4980,83,5371,09-05-2018 16:30,09-05-2018 18:00,9,16,3,8,8,12973,12973,2018,30.264,-97.771,30.264,-97.77,Active
bicycle,336,5.6,1835,08/16/2018 01:45:00,08/16/2018 02:00:00,8,13,4,9,9,14707,14870,2018,30.267,-97.743,30.28,-97.741,Active
bicycle,487,8.12,1159,08/16/2018 02:00:00,08/16/2018 02:15:00,8,14,4,9,9,14236,14238,2018,30.271,-97.752,30.276,-97.75,Active
bicycle,226,3.77,869,08/16/2018 02:15:00,08/16/2018 02:15:00,8,14,4,9,9,14873,15189,2018,30.287,-97.741,30.29,-97.736,Active
bicycle,679,11.32,3042,08/16/2018 02:15:00,08/16/2018 02:30:00,8,14,4,9,9,14865,15486,2018,30.268,-97.742,30.248,-97.733,Active
bicycle,317,5.28,1078,08/16/2018 02:15:00,08/16/2018 02:30:00,8,14,4,9,1,15187,15503,2018,30.285,-97.737,30.287,-97.732,Active
bicycle,3201,53.35,5086,08/16/2018 02:30:00,08/16/2018 03:15:00,8,14,4,9,9,14863,14863,2018,30.264,-97.742,30.265,-97.742,Active
bicycle,1001,16.68,4233,08/16/2018 02:30:00,08/16/2018 03:00:00,8,14,4,9,9,14872,16295,2018,30.286,-97.742,30.3,-97.72,Active
bicycle,521,8.68,2076,08/16/2018 02:45:00,08/16/2018 02:45:00,8,14,4,3,9,15807,14865,2018,30.262,-97.726,30.269,-97.741,Active
bicycle,512,8.53,1706,08/16/2018 02:45:00,08/16/2018 02:45:00,8,14,4,9,9,14870,14707,2018,30.28,-97.741,30.268,-97.743,Active
bicycle,882,14.7,4120,08/16/2018 03:15:00,08/16/2018 03:30:00,8,15,4,9,3,14072,16118,2018,30.256,-97.752,30.252,-97.723,Active
bicycle,783,13.05,1304,08/16/2018 03:15:00,08/16/2018 03:30:00,8,15,4,9,9,14557,14557,2018,30.285,-97.747,30.285,-97.747,Active
bicycle,324,5.4,708,08/16/2018 03:15:00,08/16/2018 03:30:00,8,15,4,9,9,14702,14388,2018,30.256,-97.743,30.258,-97.749,Active
bicycle,180,3,623,10-06-2018 12:30,10-06-2018 12:30,10,12,6,5,5,13445,13603,2018,30.263,-97.763,30.264,-97.76,Active
bicycle,509,8.48,2157,08/16/2018 03:30:00,08/16/2018 03:45:00,8,15,4,9,9,14865,15017,2018,30.27,-97.742,30.257,-97.739,Active
bicycle,1547,25.78,3718,08/16/2018 03:45:00,08/16/2018 04:15:00,8,15,4,5,5,13602,13602,2018,30.262,-97.762,30.262,-97.762,Active
bicycle,786,13.1,3637,08/16/2018 04:00:00,08/16/2018 04:00:00,8,16,4,9,9,14073,15010,2018,30.258,-97.753,30.24,-97.739,Active
bicycle,240,4,91,10/14/2018 03:00:00,10/14/2018 03:15:00,10,15,7,9,9,14233,14391,2018,30.264,-97.749,30.264,-97.749,Active
bicycle,6,0.1,36,09-10-2018 01:00,09-10-2018 01:00,9,1,1,9,9,14864,14864,2018,30.267,-97.74,30.267,-97.741,Active
bicycle,600,10,64,09/28/2018 07:30:00,09/28/2018 07:30:00,9,19,5,1,1,15340,15340,2018,30.275,-97.734,30.275,-97.735,Active
bicycle,975,16.25,3428,08/16/2018 04:00:00,08/16/2018 04:15:00,8,16,4,9,9,16295,14715,2018,30.3,-97.72,30.287,-97.743,Active
bicycle,382,6.37,1915,08/16/2018 04:00:00,08/16/2018 04:00:00,8,16,4,9,5,13764,13917,2018,30.273,-97.757,30.262,-97.757,Active
bicycle,545,9.08,2140,08/16/2018 04:15:00,08/16/2018 04:30:00,8,16,4,9,3,14865,15964,2018,30.269,-97.741,30.262,-97.725,Active
bicycle,852,14.2,772,08/16/2018 04:30:00,08/16/2018 04:45:00,8,16,4,9,9,14388,14702,2018,30.258,-97.749,30.256,-97.743,Active
bicycle,440,7.33,1400,08/16/2018 04:45:00,08/16/2018 04:45:00,8,16,4,9,3,14863,15493,2018,30.264,-97.742,30.264,-97.733,Active
bicycle,941,15.68,2189,08/16/2018 04:45:00,08/16/2018 05:00:00,8,16,4,9,5,14234,13442,2018,30.266,-97.75,30.256,-97.762,Active
bicycle,557,9.28,2816,08/16/2018 04:45:00,08/16/2018 05:00:00,8,16,4,9,5,14234,13441,2018,30.266,-97.75,30.253,-97.764,Active
bicycle,400,6.67,1706,08/16/2018 05:00:00,08/16/2018 05:00:00,8,17,4,9,9,14707,14870,2018,30.268,-97.743,30.28,-97.741,Active
bicycle,450,7.5,2607,08/16/2018 05:00:00,08/16/2018 05:15:00,8,17,4,3,3,16751,15489,2018,30.259,-97.713,30.256,-97.732,Active
bicycle,723,12.05,1336,08/16/2018 05:15:00,08/16/2018 05:30:00,8,17,4,9,3,15021,15807,2018,30.265,-97.739,30.262,-97.727,Active
bicycle,1320,22,4935,10-04-2018 19:00,10-04-2018 19:15,10,19,4,9,8,13920,11869,2018,30.268,-97.756,30.261,-97.787,Active
bicycle,925,15.42,4265,08/16/2018 05:15:00,08/16/2018 05:30:00,8,17,4,9,9,14550,14880,2018,30.269,-97.747,30.304,-97.742,Active
bicycle,454,7.57,1738,08/16/2018 05:30:00,08/16/2018 05:30:00,8,17,4,9,3,15020,15964,2018,30.264,-97.74,30.261,-97.725,Active
bicycle,857,14.28,5423,08/16/2018 05:45:00,08/16/2018 06:00:00,8,17,4,3,10,15489,12820,2018,30.256,-97.732,30.275,-97.771,Active
bicycle,713,11.88,3203,08/16/2018 05:45:00,08/16/2018 06:00:00,8,17,4,9,8,14548,13447,2018,30.264,-97.747,30.268,-97.764,Active
bicycle,16,0.27,1,08/21/2018 07:00:00,08/21/2018 07:00:00,8,19,2,3,3,15807,15807,2018,30.262,-97.726,30.262,-97.726,Active
bicycle,3,0.05,0,09-07-2018 14:45,09-07-2018 14:45,9,14,5,9,9,14389,14389,2018,30.26,-97.747,30.26,-97.747,Active
bicycle,1136,18.93,5488,08/16/2018 05:45:00,08/16/2018 06:00:00,8,17,4,9,9,13293,14877,2018,30.276,-97.765,30.298,-97.742,Active
bicycle,1457,24.28,4313,08/16/2018 05:45:00,08/16/2018 06:15:00,8,17,4,9,5,14863,13446,2018,30.265,-97.742,30.265,-97.764,Active
bicycle,340,5.67,998,08/16/2018 06:15:00,08/16/2018 06:15:00,8,18,4,9,9,15020,14234,2018,30.264,-97.74,30.267,-97.75,Active
bicycle,889,14.82,7322,08/16/2018 06:15:00,08/16/2018 06:30:00,8,18,4,9,3,14547,16748,2018,30.261,-97.746,30.253,-97.714,Active
bicycle,867,14.45,3283,08/16/2018 06:15:00,08/16/2018 06:30:00,8,18,4,9,3,15020,16748,2018,30.264,-97.74,30.253,-97.714,Active
bicycle,460,7.67,2028,08/16/2018 06:15:00,08/16/2018 06:30:00,8,18,4,3,9,15964,14706,2018,30.261,-97.725,30.265,-97.744,Active
bicycle,540,9,63,09/19/2018 07:30:00,09/19/2018 07:30:00,9,7,3,9,9,14864,14864,2018,30.267,-97.74,30.267,-97.74,Active
bicycle,745,12.42,3203,08/16/2018 06:30:00,08/16/2018 06:45:00,8,18,4,9,5,14548,13441,2018,30.265,-97.746,30.253,-97.764,Active
bicycle,292,4.87,1304,08/16/2018 07:00:00,08/16/2018 07:15:00,8,19,4,9,3,15021,15493,2018,30.265,-97.738,30.264,-97.731,Active
bicycle,180,3,6,08/23/2018 04:30:00,08/23/2018 04:30:00,8,16,4,3,3,16122,16122,2018,30.261,-97.722,30.261,-97.722,Active
bicycle,942,15.7,0,09/23/2018 08:45:00,09/23/2018 09:00:00,9,20,7,5,5,13759,13759,2018,30.261,-97.756,30.261,-97.756,Active
bicycle,697,11.62,2961,08/16/2018 07:00:00,08/16/2018 07:15:00,8,19,4,9,9,14234,14401,2018,30.267,-97.75,30.289,-97.748,Active
bicycle,1001,16.68,3750,08/16/2018 07:15:00,08/16/2018 07:30:00,8,19,4,3,1,16751,16604,2018,30.259,-97.712,30.285,-97.715,Active
bicycle,662,11.03,2591,08/16/2018 07:15:00,08/16/2018 07:15:00,8,19,4,8,9,13447,14391,2018,30.268,-97.764,30.265,-97.749,Active
bicycle,422,7.03,1561,08/16/2018 07:15:00,08/16/2018 07:15:00,8,19,4,9,9,14715,14552,2018,30.287,-97.743,30.273,-97.747,Active
bicycle,225,3.75,483,08/16/2018 07:30:00,08/16/2018 07:30:00,8,19,4,9,9,15021,15022,2018,30.265,-97.738,30.267,-97.739,Active
bicycle,1260,21,3943,10-05-2018 18:15,10-05-2018 18:45,10,18,5,5,9,13759,14854,2018,30.26,-97.757,30.244,-97.741,Active
bicycle,1282,21.37,4876,08/16/2018 07:30:00,08/16/2018 07:45:00,8,19,4,3,9,15799,15168,2018,30.244,-97.728,30.241,-97.738,Active
bicycle,14,0.23,0,10-12-2018 21:30,10-12-2018 21:30,10,21,5,9,9,14232,14232,2018,30.261,-97.75,30.261,-97.75,Active
bicycle,214,3.57,161,08/16/2018 07:30:00,08/16/2018 07:30:00,8,19,4,9,9,14712,14712,2018,30.281,-97.744,30.281,-97.744,Active
bicycle,688,11.47,2543,08/16/2018 07:45:00,08/16/2018 07:45:00,8,19,4,1,9,15503,16447,2018,30.287,-97.732,30.285,-97.718,Active
bicycle,837,13.95,0,09/15/2018 05:30:00,09/15/2018 05:45:00,9,17,6,9,9,15023,15023,2018,30.269,-97.739,30.269,-97.739,Active
bicycle,497,8.28,1561,08/16/2018 07:45:00,08/16/2018 08:00:00,8,19,4,9,9,15019,14391,2018,30.262,-97.739,30.266,-97.749,Active
bicycle,350,5.83,338,08/16/2018 08:00:00,08/16/2018 08:00:00,8,20,4,9,9,13917,13917,2018,30.263,-97.755,30.262,-97.755,Active
bicycle,1589,26.48,6180,08/16/2018 08:00:00,08/16/2018 08:30:00,8,20,4,9,1,15022,16598,2018,30.267,-97.739,30.271,-97.715,Active
bicycle,463,7.72,1658,08/16/2018 08:15:00,08/16/2018 08:30:00,8,20,4,9,9,14391,15019,2018,30.265,-97.749,30.262,-97.739,Active
bicycle,6131,102.18,19602,08/16/2018 08:45:00,08/16/2018 10:15:00,8,20,4,9,9,13917,13917,2018,30.262,-97.755,30.262,-97.756,Active
bicycle,823,13.72,2285,08/16/2018 09:30:00,08/16/2018 09:45:00,8,21,4,9,9,14702,15022,2018,30.255,-97.744,30.267,-97.739,Active
bicycle,310,5.17,1320,08/16/2018 09:45:00,08/16/2018 09:45:00,8,21,4,9,9,15189,14877,2018,30.29,-97.736,30.298,-97.741,Active
bicycle,386,6.43,1159,08/16/2018 10:15:00,08/16/2018 10:15:00,8,22,4,3,1,15964,15810,2018,30.262,-97.725,30.269,-97.728,Active
bicycle,366,6.1,1078,08/16/2018 10:15:00,08/16/2018 10:15:00,8,22,4,9,9,14389,13917,2018,30.261,-97.75,30.262,-97.756,Active
bicycle,864,14.4,1835,08/16/2018 10:15:00,08/16/2018 10:30:00,8,22,4,3,1,16121,16285,2018,30.26,-97.723,30.274,-97.72,Active
bicycle,568,9.47,1642,08/16/2018 10:30:00,08/16/2018 10:30:00,8,22,4,3,1,16121,16285,2018,30.26,-97.723,30.274,-97.72,Active
bicycle,1260,21,1671,10/26/2018 02:00:00,10/26/2018 02:15:00,10,14,5,5,9,13918,14549,2018,30.264,-97.756,30.266,-97.747,Active
bicycle,296,4.93,1851,08/16/2018 10:45:00,08/16/2018 10:45:00,8,22,4,1,9,17075,16923,2018,30.281,-97.709,30.293,-97.711,Active
bicycle,636,10.6,2301,08/16/2018 10:45:00,08/16/2018 11:00:00,8,22,4,3,3,15799,14848,2018,30.244,-97.728,30.228,-97.741,Active
bicycle,933,15.55,3943,08/16/2018 11:15:00,08/16/2018 11:30:00,8,23,4,3,9,16118,14230,2018,30.252,-97.723,30.257,-97.752,Active
bicycle,4500,75,44,10-05-2018 13:00,10-05-2018 14:15,10,13,5,8,8,12973,12973,2018,30.264,-97.77,30.264,-97.77,Active
bicycle,5638,93.97,13059,10-11-2018 10:15,10-11-2018 11:45,10,10,4,3,3,15330,15330,2018,30.252,-97.734,30.251,-97.734,Active
bicycle,910,15.17,3347,08/16/2018 11:15:00,08/16/2018 11:30:00,8,23,4,9,9,13764,14871,2018,30.273,-97.757,30.283,-97.742,Active
bicycle,660,11,2276,08/24/2018 02:15:00,08/24/2018 02:30:00,8,14,5,3,9,15807,15018,2018,30.262,-97.726,30.258,-97.738,Active
bicycle,426,7.1,2253,08/17/2018 12:00:00,08/17/2018 12:00:00,8,0,5,9,9,14549,14385,2018,30.267,-97.747,30.251,-97.749,Active
bicycle,575,9.58,2494,08/17/2018 12:00:00,08/17/2018 12:15:00,8,0,5,9,3,15022,16593,2018,30.267,-97.739,30.259,-97.716,Active
bicycle,1204,20.07,3701,08/17/2018 12:00:00,08/17/2018 12:30:00,8,0,5,9,9,14871,16293,2018,30.283,-97.742,30.294,-97.72,Active
bicycle,6776,112.93,5488,08/17/2018 12:15:00,08/17/2018 02:00:00,8,0,5,9,9,15021,14864,2018,30.265,-97.738,30.266,-97.742,Active
bicycle,174,2.9,580,09-09-2018 19:15,09-09-2018 19:15,9,19,7,9,9,14078,14237,2018,30.27,-97.754,30.274,-97.751,Active
bicycle,1312,21.87,552,10-07-2018 11:30,10-07-2018 12:00,10,11,7,9,5,14389,13446,2018,30.261,-97.749,30.265,-97.762,Active
bicycle,736,12.27,2816,08/17/2018 12:45:00,08/17/2018 12:45:00,8,0,5,3,9,15493,13921,2018,30.264,-97.731,30.272,-97.756,Active
bicycle,861,14.35,3879,08/17/2018 12:45:00,08/17/2018 01:00:00,8,0,5,9,1,14391,16439,2018,30.265,-97.749,30.267,-97.719,Active
bicycle,891,14.85,3959,08/17/2018 12:45:00,08/17/2018 01:00:00,8,0,5,3,9,15807,14556,2018,30.262,-97.727,30.283,-97.746,Active
bicycle,1447,24.12,6035,08/17/2018 01:30:00,08/17/2018 02:00:00,8,1,5,9,9,16293,13764,2018,30.294,-97.72,30.273,-97.759,Active
bicycle,480,8,1844,08/23/2018 10:30:00,08/23/2018 10:30:00,8,22,4,9,1,14864,15495,2018,30.267,-97.741,30.269,-97.731,Active
bicycle,185,3.08,386,08/17/2018 01:45:00,08/17/2018 01:45:00,8,1,5,9,9,14557,14241,2018,30.285,-97.747,30.284,-97.75,Active
bicycle,683,11.38,1963,08/17/2018 02:00:00,08/17/2018 02:00:00,8,2,5,9,3,15019,15964,2018,30.262,-97.739,30.262,-97.725,Active
bicycle,1675,27.92,9399,08/17/2018 03:00:00,08/17/2018 03:30:00,8,3,5,9,7,15022,16311,2018,30.267,-97.739,30.337,-97.72,Active
bicycle,656,10.93,1432,08/17/2018 04:00:00,08/17/2018 04:15:00,8,4,5,9,1,15179,15338,2018,30.267,-97.738,30.271,-97.735,Active
bicycle,1592,26.53,7966,08/17/2018 05:00:00,08/17/2018 05:30:00,8,5,5,5,3,13441,16751,2018,30.253,-97.764,30.259,-97.712,Active
bicycle,1370,22.83,1584,09/15/2018 06:15:00,09/15/2018 06:45:00,9,18,6,9,3,15179,16594,2018,30.266,-97.737,30.259,-97.715,Active
bicycle,780,13,4265,08/17/2018 06:45:00,08/17/2018 06:45:00,8,6,5,1,9,17075,14707,2018,30.28,-97.709,30.268,-97.744,Active
bicycle,520,8.67,2575,08/17/2018 07:00:00,08/17/2018 07:00:00,8,7,5,9,8,14077,12973,2018,30.268,-97.752,30.264,-97.771,Active
bicycle,656,10.93,3412,08/17/2018 07:30:00,08/17/2018 07:45:00,8,7,5,1,9,16598,14865,2018,30.271,-97.715,30.268,-97.741,Active
bicycle,1020,17,2327,09-09-2018 23:30,09-09-2018 23:45,9,23,7,9,9,14389,14232,2018,30.261,-97.749,30.263,-97.75,Active
bicycle,1234,20.57,6260,08/17/2018 07:45:00,08/17/2018 08:00:00,8,7,5,9,2,15011,16885,2018,30.241,-97.739,30.203,-97.71,Active
bicycle,54822,913.7,3460,08/17/2018 07:45:00,08/17/2018 11:00:00,8,7,5,9,9,15329,14391,2018,30.248,-97.734,30.265,-97.749,Active
bicycle,1095,18.25,6115,08/17/2018 08:00:00,08/17/2018 08:15:00,8,8,5,3,9,14848,14863,2018,30.228,-97.741,30.264,-97.741,Active
bicycle,203,3.38,644,08/17/2018 08:00:00,08/17/2018 08:00:00,8,8,5,9,9,14077,14234,2018,30.269,-97.754,30.266,-97.75,Active
bicycle,1213,20.22,3186,08/17/2018 08:00:00,08/17/2018 08:30:00,8,8,5,5,9,13441,14549,2018,30.253,-97.764,30.267,-97.745,Active
bicycle,353,5.88,1271,08/17/2018 08:15:00,08/17/2018 08:15:00,8,8,5,5,9,13760,14234,2018,30.263,-97.757,30.266,-97.75,Active
bicycle,537,8.95,4,10-06-2018 11:00,10-06-2018 11:15,10,11,6,1,9,14866,14866,2018,30.271,-97.741,30.271,-97.742,Active
bicycle,579,9.65,4007,08/17/2018 08:30:00,08/17/2018 08:45:00,8,8,5,9,9,14224,14864,2018,30.243,-97.751,30.267,-97.742,Active
bicycle,528,8.8,1802,08/17/2018 08:30:00,08/17/2018 08:45:00,8,8,5,9,9,14701,14864,2018,30.253,-97.744,30.267,-97.742,Active
bicycle,636,10.6,2044,08/17/2018 08:30:00,08/17/2018 08:45:00,8,8,5,9,9,14552,14862,2018,30.274,-97.747,30.262,-97.743,Active
bicycle,2409,40.15,3377,09/16/2018 07:45:00,09/16/2018 08:30:00,9,19,7,9,9,15021,14547,2018,30.264,-97.737,30.261,-97.747,Active
bicycle,557,9.28,2124,08/17/2018 08:45:00,08/17/2018 08:45:00,8,8,5,1,9,15495,14394,2018,30.269,-97.732,30.273,-97.75,Active
bicycle,1280,21.33,98,10/14/2018 11:45:00,10/14/2018 12:15:00,10,11,7,9,9,14704,14548,2018,30.261,-97.742,30.264,-97.747,Active
bicycle,354,5.9,1577,08/17/2018 08:45:00,08/17/2018 09:00:00,8,8,5,3,3,15964,16907,2018,30.262,-97.725,30.257,-97.711,Active
bicycle,504,8.4,1786,08/17/2018 08:45:00,08/17/2018 09:00:00,8,8,5,9,9,14870,14707,2018,30.28,-97.741,30.267,-97.743,Active
bicycle,834,13.9,3315,08/17/2018 08:45:00,08/17/2018 09:00:00,8,8,5,9,9,14401,14548,2018,30.289,-97.748,30.265,-97.746,Active
bicycle,209,3.48,853,08/17/2018 08:45:00,08/17/2018 09:00:00,8,8,5,9,9,13919,14234,2018,30.267,-97.755,30.266,-97.75,Active
bicycle,611,10.18,2317,08/17/2018 09:00:00,08/17/2018 09:00:00,8,9,5,9,9,13607,14708,2018,30.273,-97.76,30.271,-97.744,Active
bicycle,779,12.98,4297,08/17/2018 09:00:00,08/17/2018 09:15:00,8,9,5,9,9,14877,14077,2018,30.298,-97.742,30.268,-97.753,Active
bicycle,780,13,3750,08/17/2018 09:15:00,08/17/2018 09:30:00,8,9,5,1,9,16286,14865,2018,30.277,-97.721,30.268,-97.741,Active
bicycle,767,12.78,1513,08/17/2018 09:15:00,08/17/2018 09:30:00,8,9,5,9,9,14864,14863,2018,30.266,-97.742,30.265,-97.742,Active
bicycle,175,2.92,141,09-02-2018 21:30,09-02-2018 21:45,9,21,7,9,9,14864,14707,2018,30.267,-97.741,30.267,-97.742,Active
bicycle,1062,17.7,3106,08/17/2018 09:30:00,08/17/2018 09:45:00,8,9,5,3,1,15493,15342,2018,30.264,-97.733,30.28,-97.734,Active
bicycle,688,11.47,5295,08/17/2018 09:45:00,08/17/2018 10:00:00,8,9,5,5,9,13602,14548,2018,30.261,-97.761,30.264,-97.745,Active
bicycle,540,9,0,09/22/2018 02:15:00,09/22/2018 02:30:00,9,14,6,9,9,14545,14545,2018,30.256,-97.747,30.256,-97.747,Active
bicycle,3116,51.93,0,10-05-2018 17:30,10-05-2018 18:15,10,17,5,5,5,12973,12973,2018,30.263,-97.768,30.263,-97.768,Active
bicycle,1666,27.77,5842,08/17/2018 09:45:00,08/17/2018 10:15:00,8,9,5,5,9,13442,14067,2018,30.256,-97.762,30.244,-97.752,Active
bicycle,289,4.82,579,08/17/2018 10:15:00,08/17/2018 10:15:00,8,10,5,9,9,15021,14706,2018,30.265,-97.738,30.265,-97.743,Active
bicycle,900,15,9,10-04-2018 23:15,10-04-2018 23:30,10,23,4,9,9,15021,15021,2018,30.264,-97.738,30.264,-97.738,Active
bicycle,318,5.3,2124,08/17/2018 10:15:00,08/17/2018 10:30:00,8,10,5,9,9,14225,13123,2018,30.245,-97.752,30.246,-97.768,Active
bicycle,3578,59.63,2366,08/17/2018 10:30:00,08/17/2018 11:30:00,8,10,5,9,9,14863,14863,2018,30.264,-97.742,30.265,-97.742,Active
bicycle,240,4,64,09-08-2018 18:45,09-08-2018 18:45,9,18,6,9,9,15018,15018,2018,30.257,-97.738,30.258,-97.739,Active
bicycle,622,10.37,2124,08/17/2018 10:45:00,08/17/2018 11:00:00,8,10,5,9,9,14555,14234,2018,30.282,-97.746,30.266,-97.75,Active
bicycle,360,6,436,10-08-2018 13:00,10-08-2018 13:15,10,13,1,9,9,14080,14394,2018,30.274,-97.752,30.272,-97.749,Active
bicycle,5999,99.98,14291,08/17/2018 10:45:00,08/17/2018 12:30:00,8,10,5,9,9,14391,14389,2018,30.266,-97.749,30.261,-97.75,Active
bicycle,5861,97.68,14339,08/17/2018 10:45:00,08/17/2018 12:30:00,8,10,5,9,9,14391,14389,2018,30.266,-97.749,30.261,-97.75,Active
bicycle,5804,96.73,19135,08/17/2018 10:45:00,08/17/2018 12:30:00,8,10,5,9,9,14391,14389,2018,30.265,-97.749,30.261,-97.75,Active
bicycle,5778,96.3,14420,08/17/2018 10:45:00,08/17/2018 12:30:00,8,10,5,9,9,14234,14389,2018,30.266,-97.75,30.261,-97.75,Active
bicycle,546,9.1,1963,08/17/2018 10:45:00,08/17/2018 11:00:00,8,10,5,9,9,14230,15021,2018,30.257,-97.752,30.265,-97.74,Active
bicycle,781,13.02,2913,08/17/2018 11:00:00,08/17/2018 11:15:00,8,11,5,5,9,12657,14078,2018,30.262,-97.775,30.27,-97.754,Active
