Vehicle Type,duration,Trip Distance,datetime,End Time,month,hour,day ,Start District,End District,checkout_kiosk_id,checkin_kiosk_id,year,lat,lon,lat1,lon1
bicycle,300,1463,05/10/2018 18:00:00,05/10/2018 18:00:00,10,18,5,5,5,13603,13603,2018,30.264,-97.76,30.264,-97.76
bicycle,147,32,11/04/2018 15:00:00,11/04/2018 15:15:00,4,15,3,1,9,14868,14235,2018,30.275,-97.741,30.27,-97.75
bicycle,1139,1265,07/09/2018 13:45:00,07/09/2018 14:00:00,9,13,5,3,3,15805,15801,2018,30.257,-97.726,30.246,-97.727
bicycle,1500,1804,08/31/2018 05:15:00,08/31/2018 05:45:00,8,17,5,9,9,14865,15018,2018,30.268,-97.742,30.258,-97.739
bicycle,360,778,10/28/2018 12:00:00,10/28/2018 12:00:00,10,12,7,9,9,14388,14385,2018,30.258,-97.748,30.252,-97.748
bicycle,6960,3,02/09/2018 14:45:00,02/09/2018 16:30:00,9,14,7,9,5,14547,13446,2018,30.26,-97.746,30.265,-97.764
bicycle,6004,3722,02/09/2018 17:00:00,02/09/2018 18:30:00,9,17,7,8,9,13289,13133,2018,30.265,-97.765,30.27,-97.766
bicycle,60,408,06/10/2018 14:15:00,06/10/2018 14:15:00,10,14,6,5,5,13446,13603,2018,30.265,-97.762,30.264,-97.76
bicycle,4500,10910,05/10/2018 13:15:00,05/10/2018 14:30:00,10,13,5,5,10,13918,12821,2018,30.264,-97.756,30.277,-97.772
bicycle,1140,2373,10/13/2018 09:00:00,10/13/2018 09:30:00,10,21,6,5,9,13918,13596,2018,30.264,-97.755,30.247,-97.761
bicycle,336,1067,04/12/2018 18:00:00,04/12/2018 18:00:00,12,18,2,9,9,14388,14548,2018,30.258,-97.748,30.264,-97.746
bicycle,1260,4219,08/24/2018 05:00:00,08/24/2018 05:30:00,8,17,5,9,9,14389,15173,2018,30.261,-97.747,30.251,-97.736
bicycle,0,0,09/30/2018 12:00:00,09/30/2018 12:00:00,9,12,7,9,9,14861,14861,2018,30.26,-97.742,30.26,-97.742
bicycle,3529,4519,02/09/2018 19:30:00,02/09/2018 20:15:00,9,19,7,9,8,14078,13447,2018,30.27,-97.754,30.268,-97.764
bicycle,4075,6932,11/04/2018 18:45:00,11/04/2018 19:45:00,4,18,3,8,8,13131,13131,2018,30.265,-97.768,30.265,-97.768
bicycle,112,61,06/10/2018 18:30:00,06/10/2018 18:45:00,10,18,6,9,9,14233,14391,2018,30.264,-97.749,30.264,-97.749
bicycle,660,2890,08/26/2018 12:30:00,08/26/2018 12:45:00,8,12,7,9,9,13917,13919,2018,30.261,-97.755,30.266,-97.755
bicycle,540,1325,01/09/2018 14:30:00,01/09/2018 14:45:00,9,14,6,9,9,15021,14707,2018,30.265,-97.737,30.267,-97.743
bicycle,47,52,10/23/2018 01:30:00,10/23/2018 01:30:00,10,13,2,8,8,12973,12973,2018,30.264,-97.771,30.264,-97.771
bicycle,736,2499,10/25/2018 05:30:00,10/25/2018 05:30:00,10,17,4,9,9,14390,15329,2018,30.264,-97.748,30.248,-97.734
bicycle,35,4,09/21/2018 11:00:00,09/21/2018 11:00:00,9,23,5,9,9,15016,15016,2018,30.253,-97.738,30.253,-97.738
bicycle,27000,2003,09/17/2018 07:30:00,09/18/2018 03:00:00,9,19,1,9,9,14075,14075,2018,30.262,-97.754,30.262,-97.754
bicycle,540,19,10/29/2018 05:30:00,10/29/2018 05:30:00,10,17,1,9,9,15021,15021,2018,30.264,-97.738,30.264,-97.738
bicycle,360,0,02/09/2018 14:30:00,02/09/2018 14:30:00,9,14,7,9,9,14080,14080,2018,30.275,-97.753,30.275,-97.753
bicycle,1380,9297,08/09/2018 23:30:00,09/09/2018 00:00:00,9,23,6,9,3,14234,12790,2018,30.265,-97.751,30.203,-97.771
bicycle,774,1034,09/22/2018 04:00:00,09/22/2018 04:15:00,9,16,6,9,8,13134,13133,2018,30.272,-97.768,30.269,-97.767
bicycle,120,712,03/09/2018 03:30:00,03/09/2018 03:30:00,9,3,1,3,3,15493,15491,2018,30.264,-97.732,30.26,-97.732
bicycle,3437,6478,07/10/2018 18:00:00,07/10/2018 18:45:00,10,18,7,9,9,14701,14226,2018,30.254,-97.743,30.248,-97.75
bicycle,120,88,04/10/2018 12:30:00,04/10/2018 12:30:00,10,12,4,5,5,13918,13918,2018,30.264,-97.756,30.264,-97.756
bicycle,420,1,08/28/2018 12:15:00,08/28/2018 12:30:00,8,0,2,9,9,13450,13450,2018,30.275,-97.762,30.275,-97.762
bicycle,293,202,10/19/2018 04:45:00,10/19/2018 04:45:00,10,16,5,9,9,14548,14707,2018,30.265,-97.745,30.267,-97.742
bicycle,2854,6230,09/24/2018 02:00:00,09/24/2018 02:45:00,9,14,1,3,10,15807,12663,2018,30.263,-97.726,30.276,-97.773
bicycle,7,22,08/23/2018 03:30:00,08/23/2018 03:30:00,8,15,4,3,3,15807,15807,2018,30.262,-97.726,30.262,-97.726
bicycle,1440,491,08/23/2018 10:00:00,08/23/2018 10:30:00,8,22,4,9,9,14864,14864,2018,30.265,-97.742,30.265,-97.742
bicycle,180,56,09/17/2018 12:15:00,09/17/2018 12:15:00,9,12,1,9,9,14545,14702,2018,30.256,-97.746,30.255,-97.745
bicycle,1200,358,01/09/2018 10:45:00,01/09/2018 11:15:00,9,10,6,9,9,14706,14706,2018,30.264,-97.744,30.264,-97.744
bicycle,600,873,09/29/2018 08:15:00,09/29/2018 08:30:00,9,20,6,9,9,15178,14546,2018,30.264,-97.738,30.259,-97.747
bicycle,780,0,02/09/2018 19:15:00,02/09/2018 19:30:00,9,19,7,1,1,16285,16285,2018,30.274,-97.72,30.274,-97.72
bicycle,31058,0,09/28/2018 11:45:00,09/29/2018 08:30:00,9,23,5,3,3,15808,15808,2018,30.263,-97.726,30.263,-97.726
bicycle,11,3,08/22/2018 01:00:00,08/22/2018 01:00:00,8,13,3,9,9,14389,14389,2018,30.261,-97.749,30.261,-97.749
bicycle,60,181,09/16/2018 03:45:00,09/16/2018 03:45:00,9,15,7,5,5,12019,12018,2018,30.241,-97.784,30.241,-97.784
bicycle,1500,3066,04/09/2018 12:45:00,04/09/2018 13:15:00,9,12,2,9,9,14859,12977,2018,30.254,-97.742,30.274,-97.77
bicycle,1200,38,10/28/2018 05:00:00,10/28/2018 05:30:00,10,17,7,5,5,13442,13442,2018,30.255,-97.762,30.255,-97.761
bicycle,2318,5703,09/28/2018 03:45:00,09/28/2018 04:30:00,9,15,5,5,5,13441,13600,2018,30.254,-97.762,30.257,-97.76
bicycle,2375,0,07/09/2018 17:45:00,07/09/2018 18:15:00,9,17,5,9,9,14234,14234,2018,30.265,-97.75,30.265,-97.75
bicycle,60,0,06/10/2018 11:15:00,06/10/2018 11:15:00,10,11,6,9,9,14389,14547,2018,30.261,-97.747,30.262,-97.744
bicycle,600,1891,10/14/2018 04:30:00,10/14/2018 04:45:00,10,16,7,5,5,13442,13603,2018,30.255,-97.762,30.264,-97.76
bicycle,600,234,10/09/2018 10:15:00,10/09/2018 10:15:00,9,10,1,9,9,14392,14392,2018,30.267,-97.749,30.267,-97.749
bicycle,360,1131,09/27/2018 07:45:00,09/27/2018 08:00:00,9,7,4,9,9,14388,14391,2018,30.258,-97.748,30.265,-97.748
bicycle,5941,1500,12/10/2018 09:45:00,12/10/2018 11:15:00,10,9,5,5,8,13761,13132,2018,30.264,-97.757,30.268,-97.767
bicycle,540,1303,08/31/2018 07:45:00,08/31/2018 08:00:00,8,19,5,9,9,15018,15178,2018,30.258,-97.738,30.265,-97.737
bicycle,720,561,01/09/2018 19:30:00,01/09/2018 19:45:00,9,19,6,9,9,15020,15020,2018,30.262,-97.738,30.263,-97.74
bicycle,1340,21,10/20/2018 11:45:00,10/20/2018 12:15:00,10,11,6,8,8,12973,12343,2018,30.264,-97.771,30.264,-97.778
bicycle,420,1269,09/18/2018 04:15:00,09/18/2018 04:30:00,9,16,2,9,9,13920,14078,2018,30.268,-97.756,30.269,-97.753
bicycle,757,1820,11/10/2018 19:00:00,11/10/2018 19:15:00,10,19,4,9,9,14862,14859,2018,30.262,-97.741,30.254,-97.742
bicycle,707,149,06/10/2018 14:45:00,06/10/2018 15:00:00,10,14,6,3,3,16593,15492,2018,30.259,-97.715,30.263,-97.732
bicycle,180,260,07/10/2018 15:00:00,07/10/2018 15:00:00,10,15,7,9,9,14389,14389,2018,30.262,-97.749,30.261,-97.749
bicycle,180,402,10/13/2018 04:45:00,10/13/2018 04:45:00,10,16,6,9,9,14871,14870,2018,30.282,-97.741,30.281,-97.741
bicycle,60,6,09/25/2018 11:15:00,09/25/2018 11:15:00,9,11,2,9,9,15021,15021,2018,30.264,-97.738,30.264,-97.738
bicycle,720,994,10/27/2018 05:30:00,10/27/2018 05:30:00,10,17,6,9,5,14075,13918,2018,30.263,-97.754,30.264,-97.756
bicycle,1299,2003,06/10/2018 15:15:00,06/10/2018 15:30:00,10,15,6,9,9,14707,14385,2018,30.267,-97.742,30.252,-97.748
bicycle,660,1580,09/18/2018 12:30:00,09/18/2018 12:45:00,9,12,2,9,9,15180,14391,2018,30.268,-97.736,30.266,-97.748
bicycle,2520,18,05/10/2018 13:00:00,05/10/2018 13:30:00,10,13,5,9,9,15020,14706,2018,30.262,-97.738,30.266,-97.742
bicycle,2752,6775,11/09/2018 15:00:00,11/09/2018 15:45:00,9,15,2,9,9,13916,15020,2018,30.259,-97.754,30.262,-97.738
bicycle,540,1525,08/29/2018 11:00:00,08/29/2018 11:15:00,8,23,3,9,5,14707,13603,2018,30.267,-97.742,30.264,-97.761
bicycle,1200,4351,09/18/2018 06:00:00,09/18/2018 06:30:00,9,18,2,5,8,13288,13604,2018,30.264,-97.764,30.267,-97.761
bicycle,1166,2169,05/10/2018 00:00:00,05/10/2018 00:15:00,10,0,5,9,9,14078,15022,2018,30.27,-97.752,30.268,-97.74
bicycle,3627,12792,08/25/2018 07:00:00,08/25/2018 08:00:00,8,19,6,9,9,14392,15023,2018,30.268,-97.749,30.269,-97.739
bicycle,120,70,09/26/2018 06:30:00,09/26/2018 06:45:00,9,18,3,9,9,15021,15021,2018,30.265,-97.74,30.264,-97.739
bicycle,4667,49,11/18/2018 11:30:00,11/18/2018 01:00:00,11,11,7,10,3,14405,15644,2018,30.298,-97.748,30.248,-97.728
bicycle,1873,38,07/10/2018 19:30:00,07/10/2018 20:00:00,10,19,7,9,9,14862,15016,2018,30.26,-97.741,30.254,-97.738
bicycle,41,29,04/09/2018 14:00:00,04/09/2018 14:00:00,9,14,2,9,9,15178,15178,2018,30.264,-97.737,30.264,-97.737
bicycle,180,93,03/09/2018 10:45:00,03/09/2018 10:45:00,9,10,1,9,9,14235,14235,2018,30.269,-97.749,30.269,-97.75
bicycle,240,1233,07/10/2018 23:45:00,07/10/2018 23:45:00,10,23,7,9,3,14864,15493,2018,30.266,-97.742,30.263,-97.732
bicycle,540,878,01/09/2018 15:15:00,01/09/2018 15:30:00,9,15,6,1,9,14867,14866,2018,30.273,-97.74,30.27,-97.742
bicycle,2977,9815,09/29/2018 08:00:00,09/29/2018 08:45:00,9,8,6,9,9,14705,14863,2018,30.263,-97.744,30.264,-97.742
bicycle,1440,3366,06/10/2018 16:30:00,06/10/2018 16:45:00,10,16,6,9,5,14551,13446,2018,30.272,-97.746,30.265,-97.764
bicycle,55,72,09/10/2018 12:15:00,09/10/2018 12:15:00,10,12,2,9,9,14389,14389,2018,30.26,-97.749,30.261,-97.749
bicycle,720,1897,01/10/2018 21:00:00,01/10/2018 21:15:00,10,21,1,1,9,15337,14548,2018,30.267,-97.734,30.264,-97.744
bicycle,281,0,12/21/2018 10:30:00,12/21/2018 10:30:00,12,10,5,9,9,14863,14863,2018,30.263,-97.74,30.263,-97.74
bicycle,7,3,08/09/2018 16:00:00,08/09/2018 16:00:00,9,16,6,8,8,13289,13289,2018,30.265,-97.765,30.265,-97.765
bicycle,0,4260,12/21/2018 11:30:00,12/31/1969 06:00:00,12,11,5,9,9,14389,14389,2018,30.261,-97.749,30.292,-97.741
bicycle,0,4000,12/21/2018 11:30:00,12/31/1969 06:00:00,12,11,5,9,9,14389,14389,2018,30.261,-97.749,30.292,-97.741
bicycle,300,6,03/10/2018 08:30:00,03/10/2018 08:30:00,10,8,3,9,9,14862,14390,2018,30.261,-97.741,30.264,-97.749
bicycle,360,577,09/16/2018 08:00:00,09/16/2018 08:00:00,9,8,7,3,9,13594,13595,2018,30.242,-97.76,30.246,-97.759
bicycle,2780,911,09/22/2018 07:30:00,09/22/2018 08:15:00,9,19,6,9,9,14075,14075,2018,30.263,-97.754,30.262,-97.754
bicycle,4159,6510,09/15/2018 10:15:00,09/15/2018 11:15:00,9,22,6,9,9,14862,14866,2018,30.262,-97.74,30.27,-97.742
bicycle,1500,1759,08/25/2018 02:00:00,08/25/2018 02:30:00,8,14,6,9,9,14864,14708,2018,30.266,-97.741,30.27,-97.743
bicycle,19391,1931,07/10/2018 05:30:00,07/10/2018 10:45:00,10,5,7,3,9,13907,14850,2018,30.238,-97.754,30.234,-97.742
bicycle,916,2102,10/17/2018 11:00:00,10/17/2018 11:15:00,10,11,3,9,1,14705,15495,2018,30.263,-97.743,30.27,-97.731
bicycle,660,1690,05/09/2018 13:45:00,05/09/2018 14:00:00,9,13,3,9,9,14864,13764,2018,30.267,-97.74,30.272,-97.757
bicycle,874,860,09/13/2018 09:45:00,09/13/2018 10:00:00,9,21,4,9,9,14390,14232,2018,30.262,-97.748,30.263,-97.75
bicycle,4080,4470,02/09/2018 10:00:00,02/09/2018 11:15:00,9,10,7,9,9,14080,14391,2018,30.275,-97.753,30.265,-97.747
bicycle,943,0,09/13/2018 04:45:00,09/13/2018 05:00:00,9,16,4,3,9,12958,13916,2018,30.229,-97.771,30.259,-97.757
bicycle,2025,3,10/10/2018 00:00:00,10/10/2018 00:30:00,10,0,3,5,5,13759,13759,2018,30.26,-97.758,30.26,-97.758
bicycle,837,151,09/14/2018 06:00:00,09/14/2018 06:15:00,9,18,5,9,9,15019,15171,2018,30.261,-97.738,30.248,-97.736
bicycle,879,2482,09/14/2018 04:15:00,09/14/2018 04:30:00,9,16,5,1,1,15656,15346,2018,30.276,-97.729,30.288,-97.733
bicycle,1800,8130,08/25/2018 09:15:00,08/25/2018 09:45:00,8,21,6,9,5,14079,13600,2018,30.272,-97.753,30.257,-97.759
bicycle,33,64,10/25/2018 01:45:00,10/25/2018 01:45:00,10,13,4,9,9,15178,15178,2018,30.264,-97.737,30.264,-97.738
bicycle,660,956,05/10/2018 14:30:00,05/10/2018 14:45:00,10,14,5,5,5,13442,13445,2018,30.255,-97.761,30.264,-97.763
bicycle,1020,1887,05/10/2018 22:15:00,05/10/2018 22:30:00,10,22,5,5,9,13283,14548,2018,30.253,-97.764,30.263,-97.746
bicycle,1414,11,10/20/2018 12:45:00,10/20/2018 01:15:00,10,12,6,3,3,16436,16436,2018,30.26,-97.718,30.259,-97.718
bicycle,180,0,09/19/2018 05:30:00,09/19/2018 05:30:00,9,17,3,9,9,14236,14236,2018,30.27,-97.75,30.27,-97.75
bicycle,53,117,09/14/2018 02:00:00,09/14/2018 02:00:00,9,14,5,9,9,14863,15021,2018,30.264,-97.74,30.264,-97.74
bicycle,1,0,03/10/2018 14:00:00,03/10/2018 14:00:00,10,14,3,9,9,13919,13919,2018,30.267,-97.756,30.267,-97.756
bicycle,600,6815,10/27/2018 11:30:00,10/27/2018 11:30:00,10,23,6,5,9,13760,14235,2018,30.263,-97.757,30.269,-97.75
bicycle,180,352,07/09/2018 11:45:00,07/09/2018 11:45:00,9,11,5,9,9,14858,14858,2018,30.251,-97.74,30.252,-97.741
bicycle,360,417,08/28/2018 09:00:00,08/28/2018 09:00:00,8,21,2,9,9,14389,14389,2018,30.26,-97.749,30.261,-97.749
bicycle,600,1849,09/24/2018 08:00:00,09/24/2018 08:15:00,9,20,1,9,3,14706,16122,2018,30.265,-97.743,30.262,-97.723
bicycle,2490,1116,08/25/2018 12:30:00,08/25/2018 01:15:00,8,0,6,9,9,14389,14390,2018,30.261,-97.749,30.262,-97.748
bicycle,420,854,02/10/2018 22:15:00,02/10/2018 22:30:00,10,22,2,9,9,15019,15021,2018,30.261,-97.738,30.265,-97.74
bicycle,27000,1,02/12/2018 15:00:00,02/12/2018 22:30:00,12,15,7,9,3,14077,13750,2018,30.268,-97.753,30.24,-97.758
bicycle,1200,6224,08/23/2018 09:15:00,08/23/2018 09:30:00,8,21,4,5,9,13445,15180,2018,30.263,-97.763,30.269,-97.735
bicycle,900,3,05/10/2018 09:45:00,05/10/2018 10:00:00,10,9,5,9,5,14389,12814,2018,30.261,-97.749,30.26,-97.773
bicycle,2136,11412,12/10/2018 13:45:00,12/10/2018 14:15:00,10,13,5,9,5,14234,13288,2018,30.266,-97.751,30.264,-97.764
bicycle,1730,4942,09/27/2018 02:00:00,09/27/2018 02:30:00,9,14,4,9,3,14385,16122,2018,30.251,-97.749,30.261,-97.722
bicycle,2266,3409,09/26/2018 02:15:00,09/26/2018 03:00:00,9,14,3,9,9,14706,14384,2018,30.264,-97.744,30.249,-97.75
bicycle,11,0,08/25/2018 11:45:00,08/25/2018 11:45:00,8,23,6,9,9,14389,14389,2018,30.26,-97.749,30.26,-97.749
bicycle,420,1954,12/09/2018 17:45:00,12/09/2018 18:00:00,9,17,3,3,9,15965,14864,2018,30.262,-97.725,30.265,-97.741
bicycle,32,98,09/10/2018 12:15:00,09/10/2018 12:15:00,10,12,2,9,9,14389,14389,2018,30.26,-97.748,30.261,-97.749
bicycle,780,2,09/18/2018 11:00:00,09/18/2018 11:15:00,9,23,2,9,9,14708,14708,2018,30.269,-97.744,30.269,-97.744
bicycle,60,85,08/26/2018 06:45:00,08/26/2018 06:45:00,8,18,7,9,9,14235,14235,2018,30.269,-97.751,30.269,-97.751
bicycle,1500,2157,01/09/2018 11:30:00,01/09/2018 12:00:00,9,11,6,9,9,14706,15180,2018,30.265,-97.743,30.268,-97.736
bicycle,540,8,09/14/2018 03:15:00,09/14/2018 03:30:00,9,15,5,5,5,13445,13445,2018,30.263,-97.762,30.263,-97.762
bicycle,60,27,08/24/2018 06:00:00,08/24/2018 06:00:00,8,18,5,8,8,12973,12973,2018,30.264,-97.77,30.264,-97.771
bicycle,60,10,10/14/2018 07:00:00,10/14/2018 07:00:00,10,19,7,5,5,13603,13603,2018,30.264,-97.76,30.264,-97.76
bicycle,240,449,09/17/2018 03:15:00,09/17/2018 03:15:00,9,15,1,9,9,15019,15018,2018,30.26,-97.737,30.259,-97.738
bicycle,240,584,08/10/2018 03:45:00,08/10/2018 03:45:00,10,3,1,9,9,14874,14559,2018,30.291,-97.741,30.29,-97.746
bicycle,2882,3360,12/09/2018 10:30:00,12/09/2018 11:30:00,9,10,3,9,8,13920,13133,2018,30.268,-97.755,30.269,-97.768
bicycle,1108,2328,04/09/2018 04:45:00,04/09/2018 05:00:00,9,4,2,9,9,14547,14864,2018,30.261,-97.745,30.267,-97.74
bicycle,992,849,09/15/2018 01:30:00,09/15/2018 01:45:00,9,13,6,9,9,14389,14548,2018,30.261,-97.748,30.265,-97.746
bicycle,1137,0,04/10/2018 19:15:00,04/10/2018 19:30:00,10,19,4,9,9,14537,14537,2018,30.237,-97.746,30.237,-97.746
bicycle,240,13,08/30/2018 04:45:00,08/30/2018 04:45:00,8,16,4,9,9,14391,14391,2018,30.265,-97.748,30.265,-97.748
bicycle,9176,17484,05/10/2018 18:00:00,05/10/2018 20:30:00,10,18,5,9,9,14707,14863,2018,30.267,-97.742,30.264,-97.741
bicycle,987,51,09/20/2018 03:30:00,09/20/2018 03:45:00,9,15,4,9,9,14078,14078,2018,30.27,-97.754,30.27,-97.753
bicycle,1070,120,02/10/2018 17:30:00,02/10/2018 18:00:00,10,17,2,9,8,13135,13290,2018,30.275,-97.769,30.268,-97.765
bicycle,39,0,12/21/2018 12:15:00,12/21/2018 12:15:00,12,12,5,3,3,15331,15331,2018,30.254,-97.734,30.254,-97.734
bicycle,11,0,12/21/2018 11:45:00,12/21/2018 11:45:00,12,11,5,9,9,14389,14389,2018,30.261,-97.749,30.261,-97.749
bicycle,1,0,12/21/2018 11:45:00,12/21/2018 11:45:00,12,11,5,9,9,14389,14389,2018,30.261,-97.749,30.261,-97.749
bicycle,813,1,12/21/2018 12:00:00,12/21/2018 12:15:00,12,12,5,5,9,13918,14389,2018,30.264,-97.756,30.261,-97.749
bicycle,668,1997,12/21/2018 11:45:00,12/21/2018 12:00:00,12,11,5,9,9,14701,14391,2018,30.254,-97.743,30.266,-97.747
bicycle,480,23,09/25/2018 11:00:00,09/25/2018 11:15:00,9,11,2,9,9,14080,14393,2018,30.275,-97.753,30.269,-97.749
bicycle,0,1451,12/21/2018 12:30:00,12/31/1969 06:00:00,12,12,5,3,3,15807,15807,2018,30.262,-97.726,30.261,-97.722
bicycle,531,1996,10/17/2018 08:45:00,10/17/2018 09:00:00,10,8,3,3,9,15336,14391,2018,30.264,-97.733,30.265,-97.749
bicycle,540,1426,08/29/2018 02:45:00,08/29/2018 03:00:00,8,14,3,1,9,15024,14869,2018,30.272,-97.738,30.279,-97.741
bicycle,1052,331,09/20/2018 02:45:00,09/20/2018 03:15:00,9,14,4,9,9,14871,14714,2018,30.283,-97.741,30.283,-97.743
bicycle,1978,4313,03/09/2018 12:45:00,03/09/2018 13:15:00,9,12,1,9,8,13605,13288,2018,30.268,-97.76,30.265,-97.766
bicycle,55,54,09/16/2018 01:30:00,09/16/2018 01:30:00,9,13,7,9,9,14078,14078,2018,30.271,-97.753,30.271,-97.754
bicycle,3989,9432,08/28/2018 07:00:00,08/28/2018 08:15:00,8,19,2,9,9,15021,15021,2018,30.264,-97.739,30.264,-97.74
bicycle,120,384,05/10/2018 15:15:00,05/10/2018 15:15:00,10,15,5,5,5,13602,13603,2018,30.261,-97.759,30.264,-97.76
bicycle,956,3573,08/25/2018 09:15:00,08/25/2018 09:30:00,8,21,6,9,9,14548,14070,2018,30.265,-97.745,30.251,-97.754
bicycle,522,340,04/10/2018 20:45:00,04/10/2018 20:45:00,10,20,4,9,3,14391,15493,2018,30.266,-97.749,30.264,-97.733
bicycle,3699,9603,08/10/2018 11:15:00,08/10/2018 12:30:00,10,11,1,5,9,12972,14861,2018,30.262,-97.77,30.26,-97.74
bicycle,230,511,09/19/2018 01:45:00,09/19/2018 01:45:00,9,1,3,9,9,14864,15021,2018,30.265,-97.741,30.265,-97.737
bicycle,24,16,09/29/2018 07:15:00,09/29/2018 07:15:00,9,19,6,9,9,13912,13912,2018,30.249,-97.755,30.249,-97.755
bicycle,1320,0,08/09/2018 12:45:00,08/09/2018 13:00:00,9,12,6,5,5,13445,13445,2018,30.263,-97.763,30.263,-97.763
bicycle,53,109,08/23/2018 08:30:00,08/23/2018 08:30:00,8,20,4,9,9,14234,14234,2018,30.266,-97.751,30.266,-97.751
bicycle,120,233,08/22/2018 05:15:00,08/22/2018 05:15:00,8,17,3,9,9,14226,14225,2018,30.246,-97.75,30.245,-97.751
bicycle,3480,8168,08/09/2018 11:45:00,08/09/2018 12:45:00,9,11,6,9,9,14706,14234,2018,30.265,-97.744,30.265,-97.751
bicycle,952,0,10/28/2018 01:45:00,10/28/2018 02:00:00,10,13,7,9,9,15017,15017,2018,30.257,-97.739,30.257,-97.739
bicycle,810,53,10/26/2018 12:30:00,10/26/2018 12:45:00,10,12,5,9,9,14389,14546,2018,30.261,-97.747,30.259,-97.746
bicycle,360,1646,08/25/2018 09:45:00,08/25/2018 09:45:00,8,9,6,9,9,14707,15021,2018,30.268,-97.742,30.265,-97.738
bicycle,60,36,01/09/2018 11:30:00,01/09/2018 11:30:00,9,11,6,9,9,15800,15800,2018,30.245,-97.726,30.245,-97.726
bicycle,600,1788,02/09/2018 13:00:00,02/09/2018 13:00:00,9,13,7,9,3,14549,15964,2018,30.266,-97.745,30.261,-97.725
bicycle,600,0,01/09/2018 18:15:00,01/09/2018 18:30:00,9,18,6,9,9,14549,14549,2018,30.265,-97.746,30.265,-97.746
bicycle,3640,1373,10/23/2018 03:00:00,10/23/2018 04:00:00,10,15,2,9,9,14858,14703,2018,30.251,-97.74,30.258,-97.743
bicycle,360,1214,10/13/2018 10:00:00,10/13/2018 10:00:00,10,22,6,9,9,14230,14385,2018,30.257,-97.75,30.252,-97.748
bicycle,720,1179,01/09/2018 18:30:00,01/09/2018 18:30:00,9,18,6,9,9,14548,14389,2018,30.264,-97.746,30.261,-97.749
bicycle,1380,1,09/21/2018 05:30:00,09/21/2018 05:45:00,9,17,5,9,3,14705,13120,2018,30.263,-97.743,30.239,-97.766
bicycle,1460,330,03/09/2018 00:00:00,03/09/2018 00:30:00,9,0,1,9,9,14386,14386,2018,30.252,-97.748,30.252,-97.748
bicycle,2520,5186,09/16/2018 02:30:00,09/16/2018 03:15:00,9,14,7,9,9,14073,14076,2018,30.259,-97.752,30.265,-97.752
bicycle,180,25,06/10/2018 13:45:00,06/10/2018 13:45:00,10,13,6,9,9,14233,14233,2018,30.264,-97.749,30.264,-97.749
bicycle,1213,657,09/16/2018 07:15:00,09/16/2018 07:30:00,9,19,7,9,9,14080,14389,2018,30.275,-97.753,30.261,-97.748
bicycle,597,1144,08/09/2018 22:15:00,08/09/2018 22:30:00,9,22,6,9,9,14705,14545,2018,30.263,-97.744,30.256,-97.747
bicycle,1485,1427,12/10/2018 16:45:00,12/10/2018 17:15:00,10,16,5,5,5,13603,13603,2018,30.264,-97.76,30.264,-97.76
bicycle,960,1911,10/10/2018 18:15:00,10/10/2018 18:30:00,10,18,3,9,9,15027,14556,2018,30.28,-97.738,30.282,-97.745
bicycle,1680,3033,01/09/2018 14:30:00,01/09/2018 15:00:00,9,14,6,1,9,15659,14080,2018,30.285,-97.728,30.275,-97.753
bicycle,540,1217,09/13/2018 03:15:00,09/13/2018 03:15:00,9,15,4,5,5,13600,13760,2018,30.257,-97.76,30.263,-97.757
bicycle,296,370,10/27/2018 08:00:00,10/27/2018 08:00:00,10,20,6,9,9,14556,14870,2018,30.282,-97.745,30.281,-97.741
bicycle,480,1366,11/10/2018 09:30:00,11/10/2018 09:45:00,10,9,4,9,9,14558,14874,2018,30.287,-97.745,30.291,-97.741
bicycle,840,2549,05/10/2018 14:30:00,05/10/2018 14:30:00,10,14,5,9,9,14550,14871,2018,30.268,-97.746,30.283,-97.742
bicycle,23,2665,08/27/2018 10:30:00,08/27/2018 10:30:00,8,10,1,3,9,15808,14863,2018,30.263,-97.728,30.264,-97.741
bicycle,4656,10171,10/28/2018 07:15:00,10/28/2018 08:30:00,10,19,7,9,5,13762,13918,2018,30.268,-97.758,30.263,-97.756
bicycle,660,1462,10/27/2018 05:45:00,10/27/2018 06:00:00,10,17,6,9,9,14864,14392,2018,30.265,-97.741,30.267,-97.749
bicycle,540,996,03/09/2018 01:00:00,03/09/2018 01:00:00,9,1,1,9,1,14864,15338,2018,30.266,-97.74,30.27,-97.734
bicycle,240,784,09/16/2018 05:45:00,09/16/2018 05:45:00,9,17,7,9,9,15020,15019,2018,30.263,-97.738,30.26,-97.738
bicycle,1272,3300,05/10/2018 11:00:00,05/10/2018 11:30:00,10,11,5,5,5,13288,13288,2018,30.263,-97.764,30.264,-97.765
bicycle,780,1456,08/30/2018 03:15:00,08/30/2018 03:30:00,8,15,4,9,9,14861,14390,2018,30.26,-97.741,30.264,-97.749
bicycle,4495,12119,09/18/2018 07:45:00,09/18/2018 09:00:00,9,7,2,3,3,15493,15493,2018,30.264,-97.731,30.263,-97.731
bicycle,240,34,10/09/2018 04:00:00,10/09/2018 04:00:00,9,4,1,9,9,14550,14550,2018,30.269,-97.746,30.269,-97.746
bicycle,720,2814,12/10/2018 11:15:00,12/10/2018 11:30:00,10,11,5,3,9,13751,13917,2018,30.241,-97.759,30.261,-97.755
