stationid,lat,lon
15176,30.26,-97.736
13920,30.268,-97.756
13762,30.266,-97.757
14862,30.261,-97.741
13760,30.263,-97.757
15795,30.233,-97.726
13446,30.264,-97.762
15021,30.264,-97.74
14391,30.265,-97.747
15017,30.256,-97.739
14705,30.264,-97.743
14235,30.269,-97.749
13603,30.264,-97.761
14705,30.262,-97.744
15178,30.264,-97.737
15178,30.264,-97.738
14546,30.258,-97.746
14227,30.249,-97.749
13920,30.269,-97.755
14389,30.261,-97.749
14389,30.261,-97.749
15018,30.259,-97.738
15018,30.257,-97.739
14389,30.261,-97.749
13925,30.281,-97.755
13288,30.264,-97.764
14226,30.248,-97.749
14389,30.261,-97.749
15024,30.273,-97.738
13598,30.252,-97.759
14866,30.272,-97.741
14705,30.263,-97.743
13603,30.264,-97.76
13759,30.26,-97.758
14078,30.27,-97.754
12820,30.275,-97.771
15021,30.265,-97.738
14706,30.265,-97.743
13912,30.249,-97.754
15650,30.263,-97.728
13442,30.255,-97.761
15335,30.262,-97.733
14077,30.267,-97.752
14389,30.26,-97.749
13752,30.245,-97.757
14389,30.261,-97.749
14864,30.267,-97.741
13760,30.263,-97.757
12973,30.264,-97.771
13919,30.267,-97.754
14080,30.275,-97.753
14706,30.265,-97.743
11869,30.261,-97.787
14389,30.261,-97.749
14707,30.268,-97.742
13917,30.262,-97.755
12335,30.245,-97.78
14078,30.27,-97.752
14073,30.259,-97.752
15493,30.264,-97.732
15184,30.278,-97.735
15173,30.253,-97.737
13135,30.275,-97.768
15022,30.268,-97.74
13446,30.265,-97.763
14862,30.262,-97.74
15329,30.248,-97.734
14231,30.259,-97.751
15178,30.264,-97.738
14706,30.264,-97.744
14389,30.261,-97.749
14391,30.266,-97.748
15800,30.245,-97.726
12814,30.261,-97.771
14229,30.255,-97.751
14391,30.264,-97.747
14548,30.265,-97.745
16590,30.251,-97.714
14075,30.263,-97.754
14705,30.264,-97.744
13442,30.256,-97.762
14074,30.261,-97.753
14074,30.26,-97.754
16273,30.246,-97.72
14389,30.26,-97.749
15499,30.278,-97.732
13918,30.264,-97.756
15493,30.264,-97.732
15031,30.29,-97.738
14234,30.266,-97.752
13442,30.256,-97.762
14705,30.264,-97.743
13759,30.261,-97.758
15027,30.28,-97.738
14080,30.275,-97.752
14384,30.249,-97.75
15178,30.264,-97.737
10923,30.258,-97.801
15493,30.264,-97.731
14549,30.266,-97.745
16908,30.257,-97.71
15021,30.264,-97.738
14863,30.263,-97.74
13910,30.246,-97.756
14550,30.269,-97.746
14385,30.252,-97.748
13602,30.262,-97.761
13918,30.263,-97.756
14075,30.262,-97.754
15008,30.235,-97.739
14078,30.27,-97.753
14705,30.262,-97.744
15178,30.264,-97.738
13911,30.247,-97.755
14389,30.26,-97.749
14863,30.265,-97.74
13608,30.277,-97.76
14389,30.26,-97.747
14704,30.26,-97.742
14075,30.262,-97.753
13919,30.267,-97.754
14076,30.266,-97.753
13759,30.261,-97.758
14546,30.259,-97.746
15493,30.263,-97.732
16904,30.248,-97.71
15019,30.26,-97.738
14078,30.269,-97.753
14861,30.26,-97.742
14705,30.263,-97.744
15026,30.277,-97.739
14389,30.261,-97.749
14391,30.264,-97.748
14389,30.261,-97.749
14866,30.272,-97.741
14390,30.264,-97.748
15965,30.262,-97.725
14393,30.269,-97.748
15178,30.265,-97.737
14875,30.293,-97.741
14391,30.266,-97.747
13921,30.272,-97.754
14076,30.265,-97.752
15020,30.262,-97.738
16281,30.266,-97.72
14861,30.26,-97.742
15019,30.26,-97.737
15021,30.264,-97.739
15019,30.26,-97.738
15178,30.264,-97.737
14393,30.269,-97.749
14862,30.261,-97.741
15018,30.257,-97.739
13132,30.268,-97.767
15021,30.265,-97.738
14227,30.25,-97.749
14393,30.269,-97.748
14389,30.26,-97.749
15022,30.267,-97.74
14076,30.266,-97.753
14706,30.265,-97.744
14233,30.265,-97.75
14385,30.252,-97.748
13129,30.261,-97.768
13446,30.264,-97.762
14865,30.269,-97.742
15958,30.247,-97.724
13918,30.264,-97.757
12973,30.264,-97.77
14078,30.27,-97.753
14862,30.262,-97.742
14546,30.259,-97.745
15643,30.247,-97.73
14393,30.269,-97.748
14078,30.269,-97.753
14549,30.266,-97.745
14389,30.26,-97.749
14390,30.263,-97.748
15021,30.265,-97.739
13759,30.261,-97.758
13289,30.266,-97.765
14701,30.254,-97.744
15178,30.264,-97.737
14865,30.268,-97.74
14864,30.267,-97.741
17075,30.281,-97.709
14235,30.269,-97.751
14865,30.269,-97.742
12819,30.273,-97.772
14547,30.261,-97.747
14550,30.268,-97.745
13442,30.256,-97.763
15178,30.264,-97.738
12973,30.264,-97.771
14077,30.267,-97.752
13760,30.262,-97.758
15180,30.268,-97.736
14548,30.265,-97.746
13283,30.252,-97.763
12973,30.264,-97.771
15020,30.263,-97.738
13442,30.255,-97.763
13288,30.265,-97.765
15965,30.262,-97.724
14864,30.267,-97.741
14389,30.261,-97.749
14549,30.266,-97.745
14550,30.269,-97.746
14226,30.247,-97.75
14865,30.269,-97.74
15798,30.24,-97.726
14864,30.267,-97.741
14704,30.261,-97.743
15021,30.264,-97.738
15330,30.251,-97.735
14864,30.266,-97.74
13598,30.252,-97.759
13921,30.271,-97.754
16436,30.259,-97.718
15008,30.235,-97.739
15486,30.246,-97.731
14234,30.266,-97.752
14222,30.237,-97.751
14704,30.26,-97.745
13918,30.264,-97.755
15179,30.265,-97.737
14226,30.247,-97.75
15493,30.264,-97.732
14547,30.261,-97.746
13916,30.259,-97.754
12973,30.264,-97.77
14545,30.256,-97.747
14863,30.265,-97.742
12973,30.264,-97.771
14390,30.262,-97.749
14389,30.261,-97.749
14390,30.262,-97.748
12819,30.272,-97.772
14080,30.275,-97.752
15178,30.264,-97.738
14228,30.251,-97.75
15021,30.265,-97.74
14701,30.254,-97.744
14230,30.258,-97.75
14075,30.263,-97.754
14706,30.266,-97.744
13445,30.262,-97.762
14706,30.264,-97.744
13919,30.266,-97.755
13135,30.275,-97.769
14233,30.265,-97.75
14224,30.243,-97.751
14863,30.264,-97.74
15650,30.263,-97.728
14385,30.252,-97.748
15178,30.264,-97.737
15800,30.244,-97.727
12977,30.274,-97.77
13134,30.273,-97.766
14706,30.266,-97.743
14386,30.253,-97.747
14863,30.265,-97.742
14859,30.254,-97.742
13911,30.247,-97.755
14557,30.286,-97.746
14079,30.272,-97.752
13603,30.264,-97.761
14386,30.254,-97.748
12973,30.265,-97.769
14391,30.265,-97.747
14077,30.268,-97.754
14391,30.264,-97.749
15178,30.264,-97.738
15018,30.259,-97.738
14550,30.268,-97.746
14875,30.293,-97.74
14233,30.265,-97.751
14389,30.261,-97.749
14547,30.261,-97.745
14705,30.263,-97.744
13288,30.265,-97.766
14548,30.264,-97.747
14865,30.269,-97.74
15018,30.259,-97.738
14862,30.262,-97.741
14077,30.267,-97.752
15338,30.269,-97.734
14389,30.261,-97.749
15019,30.26,-97.737
15964,30.261,-97.724
15021,30.264,-97.74
14226,30.248,-97.75
13442,30.255,-97.762
12651,30.247,-97.774
14077,30.267,-97.752
12973,30.264,-97.77
13760,30.263,-97.757
15020,30.262,-97.738
14546,30.259,-97.746
14078,30.27,-97.753
16281,30.266,-97.72
14550,30.269,-97.746
14701,30.254,-97.744
15650,30.263,-97.728
14230,30.257,-97.75
15021,30.265,-97.738
13919,30.266,-97.755
13909,30.242,-97.756
14550,30.269,-97.746
13288,30.264,-97.764
12977,30.274,-97.77
14850,30.233,-97.742
14545,30.256,-97.746
14705,30.263,-97.744
14705,30.263,-97.744
15180,30.268,-97.736
14068,30.246,-97.754
14076,30.265,-97.752
14864,30.267,-97.741
14707,30.267,-97.743
13289,30.267,-97.765
13446,30.266,-97.763
14705,30.264,-97.744
11710,30.257,-97.788
13446,30.265,-97.763
15021,30.265,-97.739
12815,30.264,-97.772
14705,30.262,-97.742
13288,30.264,-97.764
13918,30.264,-97.756
14388,30.259,-97.747
13762,30.266,-97.757
14861,30.26,-97.741
12973,30.265,-97.769
14864,30.267,-97.741
14079,30.271,-97.753
14075,30.263,-97.754
14226,30.248,-97.75
15173,30.251,-97.736
14861,30.26,-97.742
12973,30.264,-97.771
14859,30.254,-97.742
15018,30.258,-97.738
12972,30.262,-97.77
15178,30.264,-97.737
14075,30.263,-97.754
14226,30.247,-97.749
14396,30.277,-97.748
14706,30.265,-97.742
15021,30.265,-97.739
14701,30.253,-97.744
13603,30.263,-97.76
13911,30.247,-97.755
14866,30.272,-97.741
14863,30.265,-97.742
15022,30.267,-97.74
14389,30.261,-97.749
15964,30.261,-97.725
14865,30.268,-97.741
14705,30.263,-97.744
14078,30.27,-97.752
14861,30.26,-97.741
14077,30.267,-97.752
14864,30.266,-97.742
13288,30.265,-97.766
14077,30.267,-97.752
15021,30.264,-97.738
14078,30.27,-97.754
14388,30.259,-97.749
14389,30.26,-97.749
14232,30.261,-97.75
13751,30.242,-97.759
14545,30.257,-97.746
14231,30.259,-97.749
14078,30.27,-97.752
15021,30.265,-97.74
14233,30.265,-97.75
13764,30.272,-97.757
15185,30.28,-97.738
15021,30.266,-97.739
15021,30.265,-97.738
14863,30.263,-97.74
14391,30.265,-97.747
14078,30.269,-97.754
15965,30.262,-97.725
15330,30.251,-97.735
14706,30.264,-97.744
15336,30.264,-97.733
14233,30.264,-97.749
15019,30.26,-97.738
14549,30.266,-97.747
13602,30.262,-97.761
13131,30.265,-97.767
13292,30.274,-97.764
14708,30.27,-97.742
15018,30.257,-97.739
14241,30.283,-97.752
15336,30.264,-97.735
13126,30.253,-97.767
14075,30.263,-97.754
15492,30.262,-97.733
15021,30.266,-97.74
15020,30.262,-97.738
15018,30.257,-97.739
14859,30.255,-97.741
14706,30.265,-97.743
13920,30.268,-97.755
14392,30.267,-97.749
13760,30.263,-97.757
14546,30.259,-97.747
14233,30.265,-97.752
12657,30.261,-97.773
14863,30.263,-97.742
12973,30.264,-97.769
14713,30.281,-97.742
14707,30.267,-97.743
13442,30.256,-97.762
13911,30.247,-97.754
14389,30.261,-97.749
13603,30.264,-97.76
13911,30.247,-97.755
15021,30.265,-97.737
13760,30.262,-97.758
14070,30.251,-97.753
15185,30.281,-97.735
15178,30.265,-97.737
14869,30.279,-97.741
13917,30.262,-97.755
13287,30.262,-97.765
14549,30.267,-97.745
14389,30.261,-97.749
14389,30.261,-97.749
14391,30.265,-97.747
13759,30.26,-97.758
14392,30.267,-97.748
14707,30.267,-97.743
12973,30.264,-97.771
14864,30.266,-97.74
14549,30.266,-97.745
15330,30.25,-97.734
13603,30.265,-97.759
14706,30.264,-97.744
14870,30.281,-97.741
16117,30.25,-97.723
14706,30.265,-97.742
13918,30.264,-97.755
14864,30.267,-97.741
14548,30.264,-97.745
13599,30.256,-97.761
15647,30.255,-97.73
13911,30.247,-97.755
14550,30.268,-97.745
13917,30.261,-97.755
14075,30.262,-97.754
13911,30.247,-97.756
14854,30.243,-97.741
13293,30.275,-97.764
14078,30.27,-97.753
14389,30.261,-97.749
14226,30.248,-97.75
12973,30.264,-97.77
14390,30.262,-97.748
14234,30.266,-97.75
14863,30.263,-97.741
14393,30.269,-97.749
12177,30.244,-97.782
13917,30.262,-97.754
15184,30.277,-97.736
13918,30.264,-97.756
12821,30.277,-97.771
15178,30.264,-97.737
13759,30.261,-97.758
12651,30.247,-97.775
13442,30.256,-97.762
14545,30.258,-97.746
14706,30.265,-97.745
14389,30.261,-97.748
15805,30.258,-97.727
15027,30.28,-97.738
14076,30.265,-97.754
12499,30.259,-97.776
15179,30.267,-97.735
13603,30.264,-97.76
16595,30.262,-97.715
15021,30.264,-97.739
14548,30.264,-97.746
13445,30.262,-97.761
14075,30.262,-97.754
14864,30.266,-97.741
14549,30.267,-97.747
15179,30.266,-97.737
13282,30.251,-97.765
14865,30.268,-97.741
15336,30.264,-97.733
13442,30.255,-97.761
14705,30.263,-97.743
13918,30.264,-97.755
14705,30.263,-97.745
15025,30.274,-97.738
13760,30.263,-97.757
15495,30.27,-97.731
15492,30.262,-97.733
15805,30.258,-97.727
15336,30.264,-97.733
14705,30.264,-97.743
15338,30.27,-97.734
14546,30.258,-97.746
14717,30.29,-97.744
14392,30.268,-97.748
13442,30.256,-97.762
14548,30.265,-97.746
14391,30.265,-97.749
12024,30.255,-97.783
14234,30.265,-97.751
14707,30.267,-97.743
15495,30.269,-97.731
14077,30.267,-97.752
14391,30.265,-97.749
13920,30.268,-97.755
14075,30.263,-97.754
15018,30.258,-97.738
14389,30.261,-97.749
15487,30.25,-97.731
14701,30.254,-97.744
14705,30.262,-97.744
15020,30.262,-97.738
14076,30.265,-97.754
14706,30.265,-97.745
14707,30.268,-97.742
14233,30.264,-97.751
14389,30.261,-97.749
14701,30.254,-97.744
13923,30.276,-97.757
15341,30.278,-97.734
14863,30.263,-97.741
14546,30.259,-97.745
15179,30.266,-97.736
14859,30.254,-97.742
15647,30.255,-97.73
14392,30.267,-97.748
14391,30.264,-97.749
14389,30.26,-97.748
12973,30.264,-97.771
13916,30.26,-97.755
14705,30.263,-97.744
15181,30.272,-97.737
15019,30.259,-97.739
14546,30.259,-97.746
14075,30.263,-97.754
14389,30.26,-97.749
14719,30.295,-97.744
14074,30.26,-97.754
13759,30.261,-97.758
14391,30.265,-97.748
14861,30.26,-97.741
14546,30.259,-97.747
14701,30.253,-97.744
13920,30.268,-97.756
14385,30.252,-97.748
14082,30.28,-97.753
15186,30.284,-97.737
13916,30.259,-97.754
14233,30.264,-97.749
14387,30.255,-97.747
14237,30.273,-97.751
14234,30.266,-97.751
13445,30.263,-97.763
14391,30.264,-97.749
16118,30.252,-97.722
14865,30.269,-97.741
13916,30.26,-97.755
12651,30.247,-97.775
14705,30.263,-97.744
14075,30.263,-97.754
14867,30.272,-97.74
15807,30.262,-97.726
14395,30.275,-97.748
15809,30.267,-97.726
14706,30.265,-97.744
16593,30.258,-97.714
13768,30.281,-97.758
15017,30.255,-97.739
14075,30.263,-97.754
14385,30.251,-97.749
14384,30.248,-97.749
15019,30.26,-97.737
14078,30.269,-97.753
14865,30.268,-97.741
13916,30.259,-97.754
15178,30.264,-97.737
16272,30.243,-97.719
12965,30.245,-97.768
14393,30.269,-97.748
15020,30.263,-97.738
14077,30.267,-97.754
14238,30.276,-97.752
14705,30.264,-97.744
14705,30.263,-97.745
13921,30.271,-97.754
14395,30.275,-97.748
13758,30.258,-97.759
13918,30.263,-97.756
13754,30.248,-97.758
14075,30.263,-97.753
14548,30.263,-97.745
14863,30.263,-97.74
15178,30.264,-97.737
14233,30.265,-97.751
14076,30.266,-97.753
13916,30.26,-97.755
12809,30.248,-97.771
16593,30.259,-97.715
14705,30.262,-97.744
15021,30.265,-97.74
14389,30.26,-97.749
15173,30.251,-97.736
14387,30.255,-97.747
13441,30.253,-97.763
15177,30.261,-97.737
13596,30.248,-97.761
13603,30.264,-97.76
14862,30.262,-97.741
13917,30.261,-97.755
14866,30.27,-97.741
13290,30.268,-97.765
13917,30.261,-97.755
14389,30.261,-97.749
15021,30.264,-97.739
13445,30.264,-97.763
14225,30.245,-97.752
13909,30.243,-97.755
13442,30.255,-97.761
14226,30.247,-97.75
15176,30.259,-97.735
15807,30.261,-97.726
15336,30.264,-97.733
13917,30.261,-97.755
14389,30.261,-97.749
14225,30.245,-97.751
14705,30.262,-97.742
13283,30.252,-97.764
14393,30.269,-97.748
15021,30.264,-97.738
13918,30.263,-97.755
13288,30.264,-97.764
12659,30.266,-97.774
14389,30.262,-97.748
13289,30.265,-97.765
13132,30.269,-97.768
13442,30.255,-97.762
13441,30.254,-97.762
13921,30.271,-97.754
12657,30.262,-97.773
14706,30.265,-97.742
14862,30.261,-97.741
14717,30.29,-97.744
15493,30.264,-97.731
14388,30.259,-97.749
13917,30.261,-97.755
14548,30.264,-97.745
14548,30.263,-97.745
13921,30.271,-97.754
15018,30.257,-97.739
13918,30.264,-97.756
15493,30.264,-97.733
14863,30.265,-97.742
15021,30.264,-97.738
13600,30.257,-97.759
12972,30.262,-97.77
15025,30.275,-97.738
13760,30.263,-97.756
14389,30.26,-97.749
15965,30.262,-97.724
14389,30.261,-97.748
14864,30.267,-97.74
15019,30.261,-97.739
15178,30.264,-97.737
15486,30.246,-97.731
12819,30.273,-97.772
13751,30.241,-97.756
14389,30.261,-97.75
13759,30.261,-97.758
12967,30.25,-97.769
13603,30.264,-97.761
14707,30.267,-97.742
15963,30.258,-97.725
15172,30.25,-97.736
15027,30.279,-97.738
14078,30.27,-97.754
15807,30.262,-97.726
14866,30.271,-97.741
14704,30.261,-97.744
14705,30.263,-97.744
14548,30.264,-97.746
12973,30.264,-97.77
13760,30.263,-97.757
14548,30.265,-97.746
14234,30.267,-97.751
14867,30.272,-97.74
13442,30.255,-97.761
14864,30.265,-97.74
14705,30.262,-97.744
14074,30.259,-97.753
14706,30.265,-97.743
12651,30.247,-97.775
14226,30.248,-97.75
13442,30.255,-97.762
15808,30.263,-97.727
14075,30.262,-97.753
12660,30.27,-97.775
15493,30.264,-97.731
14389,30.261,-97.748
14862,30.262,-97.741
13445,30.263,-97.762
14233,30.265,-97.75
12975,30.27,-97.77
14231,30.259,-97.75
13603,30.264,-97.76
14868,30.275,-97.741
15805,30.257,-97.726
14865,30.268,-97.742
14388,30.258,-97.748
14547,30.26,-97.746
13289,30.265,-97.765
13446,30.265,-97.762
13918,30.264,-97.756
13918,30.264,-97.755
14388,30.258,-97.748
14389,30.261,-97.747
14861,30.26,-97.742
14078,30.27,-97.754
13131,30.265,-97.768
14233,30.264,-97.749
13917,30.261,-97.755
15021,30.265,-97.737
12973,30.264,-97.771
14390,30.264,-97.748
15016,30.253,-97.738
14075,30.262,-97.754
15021,30.264,-97.738
14080,30.275,-97.753
14234,30.265,-97.751
13134,30.272,-97.768
15493,30.264,-97.732
14701,30.254,-97.743
13918,30.264,-97.756
13450,30.275,-97.762
14548,30.265,-97.745
15807,30.263,-97.726
15807,30.262,-97.726
14864,30.265,-97.742
14545,30.256,-97.746
14706,30.264,-97.744
15178,30.264,-97.738
16285,30.274,-97.72
15808,30.263,-97.726
14389,30.261,-97.749
12019,30.241,-97.784
14859,30.254,-97.742
13442,30.255,-97.762
13441,30.254,-97.762
14234,30.265,-97.75
14389,30.261,-97.747
13442,30.255,-97.762
14392,30.267,-97.749
14388,30.258,-97.748
13761,30.264,-97.757
15018,30.258,-97.738
15020,30.262,-97.738
12973,30.264,-97.771
13920,30.268,-97.756
14862,30.262,-97.741
16593,30.259,-97.715
14389,30.262,-97.749
14871,30.282,-97.741
15021,30.264,-97.738
14075,30.263,-97.754
14707,30.267,-97.742
15180,30.268,-97.736
15020,30.262,-97.738
13916,30.259,-97.754
14707,30.267,-97.742
13288,30.264,-97.764
14078,30.27,-97.752
14392,30.268,-97.749
15021,30.265,-97.74
14405,30.298,-97.748
14862,30.26,-97.741
15178,30.264,-97.737
14235,30.269,-97.749
14864,30.266,-97.742
14867,30.273,-97.74
14705,30.263,-97.744
14551,30.272,-97.746
14389,30.26,-97.749
15337,30.267,-97.734
14863,30.263,-97.74
13289,30.265,-97.765
14389,30.261,-97.749
14389,30.261,-97.749
14862,30.261,-97.741
13594,30.242,-97.76
14075,30.263,-97.754
14862,30.262,-97.74
14864,30.266,-97.741
13907,30.238,-97.754
14705,30.263,-97.743
14864,30.267,-97.74
14390,30.262,-97.748
14080,30.275,-97.753
12958,30.229,-97.771
13759,30.26,-97.758
15019,30.261,-97.738
15656,30.276,-97.729
14079,30.272,-97.753
15178,30.264,-97.737
13442,30.255,-97.761
13283,30.253,-97.764
16436,30.26,-97.718
14236,30.27,-97.75
14863,30.264,-97.74
13919,30.267,-97.756
13760,30.263,-97.757
14858,30.251,-97.74
14389,30.26,-97.749
14706,30.265,-97.743
14389,30.261,-97.749
15019,30.261,-97.738
14077,30.268,-97.753
13445,30.263,-97.763
14389,30.261,-97.749
14234,30.266,-97.751
14385,30.251,-97.749
14706,30.264,-97.744
14389,30.26,-97.749
15965,30.262,-97.725
14389,30.26,-97.748
14708,30.269,-97.744
14235,30.269,-97.751
14706,30.265,-97.743
13445,30.263,-97.762
12973,30.264,-97.77
13603,30.264,-97.76
15019,30.26,-97.737
14874,30.291,-97.741
13920,30.268,-97.755
14547,30.261,-97.745
14389,30.261,-97.748
14537,30.237,-97.746
14391,30.265,-97.748
14707,30.267,-97.742
14078,30.27,-97.754
13135,30.275,-97.769
15331,30.254,-97.734
14389,30.261,-97.749
14389,30.261,-97.749
13918,30.264,-97.756
14701,30.254,-97.743
14080,30.275,-97.753
15807,30.262,-97.726
15336,30.264,-97.733
15024,30.272,-97.738
14871,30.283,-97.741
13605,30.268,-97.76
14078,30.271,-97.753
15021,30.264,-97.739
13602,30.261,-97.759
14548,30.265,-97.745
14391,30.266,-97.749
12972,30.262,-97.77
14864,30.265,-97.741
13912,30.249,-97.755
13445,30.263,-97.763
14234,30.266,-97.751
14226,30.246,-97.75
14706,30.265,-97.744
15017,30.257,-97.739
14389,30.261,-97.747
14707,30.268,-97.742
15800,30.245,-97.726
14549,30.266,-97.745
14549,30.265,-97.746
14858,30.251,-97.74
14230,30.257,-97.75
14548,30.264,-97.746
14705,30.263,-97.743
14386,30.252,-97.748
14073,30.259,-97.752
14233,30.264,-97.749
14080,30.275,-97.753
14705,30.263,-97.744
13603,30.264,-97.76
15027,30.28,-97.738
15659,30.285,-97.728
13600,30.257,-97.76
14556,30.282,-97.745
14558,30.287,-97.745
14550,30.268,-97.746
15808,30.263,-97.728
13762,30.268,-97.758
14864,30.265,-97.741
14864,30.266,-97.74
15020,30.263,-97.738
13288,30.263,-97.764
14861,30.26,-97.741
15493,30.264,-97.731
14550,30.269,-97.746
13751,30.241,-97.759
14550,30.268,-97.746
13442,30.256,-97.763
15027,30.279,-97.738
12973,30.264,-97.771
14546,30.259,-97.747
16122,30.261,-97.722
15173,30.252,-97.735
13445,30.263,-97.763
14707,30.267,-97.742
14708,30.269,-97.743
14077,30.268,-97.753
14706,30.265,-97.744
14548,30.264,-97.746
13442,30.255,-97.762
14546,30.259,-97.747
15021,30.265,-97.738
15020,30.262,-97.738
14235,30.268,-97.751
14080,30.275,-97.753
14385,30.25,-97.749
14389,30.261,-97.749
14386,30.253,-97.748
12972,30.261,-97.769
14389,30.261,-97.749
14391,30.266,-97.748
13288,30.265,-97.766
14078,30.27,-97.754
15022,30.266,-97.739
14863,30.263,-97.74
14234,30.265,-97.751
14393,30.269,-97.749
14699,30.248,-97.743
15179,30.266,-97.736
12651,30.247,-97.775
15178,30.265,-97.737
14861,30.26,-97.742
14706,30.266,-97.743
14227,30.25,-97.749
14549,30.266,-97.744
14389,30.26,-97.749
14078,30.27,-97.752
14550,30.268,-97.746
14389,30.261,-97.749
15810,30.268,-97.726
15019,30.26,-97.738
15018,30.258,-97.738
15017,30.256,-97.739
14864,30.267,-97.741
16277,30.255,-97.719
14389,30.26,-97.749
14863,30.264,-97.742
15179,30.266,-97.735
14227,30.249,-97.749
14863,30.265,-97.741
13442,30.256,-97.762
15021,30.264,-97.738
15022,30.268,-97.739
13918,30.264,-97.756
14386,30.253,-97.748
14235,30.269,-97.749
15328,30.247,-97.733
14389,30.261,-97.747
13918,30.264,-97.755
13919,30.267,-97.754
15179,30.267,-97.736
15178,30.265,-97.737
13289,30.266,-97.765
13918,30.264,-97.756
15178,30.264,-97.737
15807,30.262,-97.726
14706,30.266,-97.744
14706,30.265,-97.743
15018,30.259,-97.738
12973,30.264,-97.77
13919,30.267,-97.755
15021,30.264,-97.739
14547,30.261,-97.747
14392,30.267,-97.747
14704,30.261,-97.743
15173,30.251,-97.736
14864,30.267,-97.741
16270,30.239,-97.72
13760,30.263,-97.758
14078,30.27,-97.753
14389,30.261,-97.748
13916,30.26,-97.755
14389,30.26,-97.749
13288,30.265,-97.765
14235,30.269,-97.75
15803,30.253,-97.726
14705,30.264,-97.744
15008,30.235,-97.739
14389,30.26,-97.749
13442,30.255,-97.761
15650,30.264,-97.729
14548,30.265,-97.745
14546,30.259,-97.746
15017,30.256,-97.739
14705,30.263,-97.743
14391,30.265,-97.748
16122,30.262,-97.721
14548,30.264,-97.746
15964,30.261,-97.725
14231,30.258,-97.75
13759,30.26,-97.758
15180,30.269,-97.736
14391,30.264,-97.749
15489,30.255,-97.732
14546,30.26,-97.746
14080,30.276,-97.752
14389,30.261,-97.749
13918,30.265,-97.755
13917,30.262,-97.754
15020,30.262,-97.738
15499,30.277,-97.732
15179,30.266,-97.736
14389,30.261,-97.749
14227,30.25,-97.749
15335,30.262,-97.733
16122,30.261,-97.722
14075,30.263,-97.754
14864,30.267,-97.74
15173,30.251,-97.736
15807,30.262,-97.726
14384,30.248,-97.749
13291,30.271,-97.766
13442,30.256,-97.763
14706,30.265,-97.743
14385,30.252,-97.748
15173,30.253,-97.737
12969,30.253,-97.769
14237,30.273,-97.751
14393,30.269,-97.749
14549,30.266,-97.747
14851,30.235,-97.741
13758,30.259,-97.758
13134,30.272,-97.768
14548,30.263,-97.746
13133,30.269,-97.767
14080,30.275,-97.752
15021,30.264,-97.738
13282,30.251,-97.765
14391,30.265,-97.747
13288,30.265,-97.765
13132,30.269,-97.768
14077,30.266,-97.753
12973,30.264,-97.77
13918,30.264,-97.756
13759,30.26,-97.758
14075,30.263,-97.754
14387,30.255,-97.747
14078,30.27,-97.752
15965,30.263,-97.725
14864,30.266,-97.74
13920,30.269,-97.754
14078,30.27,-97.753
14230,30.257,-97.75
12819,30.272,-97.772
13911,30.247,-97.757
14233,30.265,-97.75
14389,30.261,-97.749
14080,30.276,-97.752
13919,30.266,-97.755
12338,30.253,-97.78
13446,30.265,-97.761
12338,30.253,-97.78
14389,30.261,-97.749
15021,30.265,-97.74
13916,30.26,-97.754
15966,30.266,-97.724
14707,30.267,-97.742
14389,30.261,-97.748
13288,30.265,-97.764
14389,30.26,-97.749
14077,30.267,-97.752
14707,30.267,-97.742
15021,30.266,-97.739
14863,30.265,-97.741
14548,30.264,-97.745
14861,30.26,-97.741
12814,30.261,-97.772
14864,30.266,-97.74
15179,30.266,-97.736
14391,30.265,-97.748
14546,30.259,-97.746
12973,30.264,-97.771
14706,30.265,-97.744
14389,30.261,-97.749
14234,30.266,-97.752
15021,30.264,-97.739
14391,30.266,-97.749
12973,30.264,-97.77
14866,30.272,-97.74
14708,30.269,-97.744
16909,30.26,-97.711
13918,30.264,-97.756
14873,30.289,-97.741
14861,30.26,-97.741
15336,30.264,-97.733
14858,30.253,-97.741
14390,30.262,-97.748
15021,30.265,-97.738
13920,30.268,-97.756
14705,30.263,-97.743
14865,30.269,-97.74
15021,30.264,-97.74
13133,30.271,-97.767
14231,30.259,-97.749
14076,30.266,-97.753
14225,30.245,-97.751
14389,30.261,-97.749
13442,30.255,-97.761
13442,30.256,-97.762
14863,30.265,-97.741
15021,30.264,-97.74
14710,30.275,-97.742
14225,30.245,-97.751
13760,30.263,-97.757
13603,30.264,-97.76
13752,30.244,-97.757
14392,30.267,-97.748
13292,30.274,-97.763
14389,30.261,-97.749
15178,30.264,-97.737
13442,30.255,-97.762
14392,30.268,-97.747
12814,30.261,-97.772
13288,30.265,-97.765
14706,30.264,-97.744
15807,30.262,-97.726
14546,30.259,-97.747
13134,30.272,-97.768
14389,30.261,-97.749
14545,30.256,-97.746
11237,30.255,-97.796
13289,30.266,-97.765
14393,30.269,-97.748
13918,30.264,-97.756
15021,30.264,-97.74
14863,30.265,-97.742
14865,30.269,-97.74
14706,30.266,-97.743
14389,30.261,-97.749
13288,30.264,-97.764
13918,30.264,-97.756
14391,30.265,-97.748
15182,30.273,-97.736
13445,30.264,-97.763
13131,30.265,-97.766
14863,30.264,-97.741
15178,30.264,-97.738
15807,30.262,-97.726
12973,30.264,-97.77
13446,30.265,-97.761
13917,30.261,-97.755
14710,30.275,-97.744
14713,30.281,-97.742
